City_Council_District,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
40.0,2009,3,1760,-9.278350515463918
40.0,2010,0,2009,14.147727272727273
40.0,2010,1,2221,10.55251368840219
40.0,2010,2,1996,-10.130571814497975
40.0,2010,3,1713,-14.178356713426854
40.0,2011,0,1885,10.040863981319323
40.0,2011,1,1939,2.864721485411141
40.0,2011,2,1864,-3.8679731820526047
40.0,2011,3,1564,-16.09442060085837
40.0,2012,0,1664,6.3938618925831205
40.0,2012,1,1673,0.5408653846153846
40.0,2012,2,1723,2.9886431560071727
40.0,2012,3,1276,-25.943122460824142
40.0,2013,0,1622,27.11598746081505
40.0,2013,1,1730,6.658446362515413
40.0,2013,2,1678,-3.005780346820809
40.0,2013,3,1566,-6.6746126340882
40.0,2014,0,1713,9.386973180076629
40.0,2014,1,1827,6.654991243432574
40.0,2014,2,1904,4.21455938697318
40.0,2014,3,1327,-30.304621848739494
40.0,2015,0,1366,2.93896006028636
40.0,2015,1,1548,13.323572474377746
40.0,2015,2,1408,-9.043927648578812
40.0,2015,3,1335,-5.184659090909091
40.0,2016,0,1356,1.5730337078651686
40.0,2016,1,1255,-7.448377581120943
40.0,2016,2,1131,-9.880478087649402
40.0,2016,3,1214,7.338638373121132
40.0,2017,0,1258,3.6243822075782535
40.0,2017,1,1264,0.47694753577106513
40.0,2017,2,1195,-5.458860759493671
40.0,2017,3,1268,6.108786610878661
40.0,2018,0,1386,9.305993690851736
40.0,2018,1,1098,-20.77922077922078
40.0,2018,2,1050,-4.371584699453552
40.0,2018,3,1019,-2.9523809523809526
40.0,2019,0,967,-5.103042198233562
40.0,2019,1,904,-6.514994829369184
40.0,2019,2,838,-7.300884955752212
40.0,2019,3,786,-6.205250596658711
40.0,2020,0,748,-4.8346055979643765
40.0,2020,1,525,-29.812834224598934
40.0,2020,2,468,-10.857142857142858
40.0,2020,3,595,27.136752136752136
40.0,2021,0,689,15.798319327731091
40.0,2021,1,602,-12.62699564586357
40.0,2021,2,627,4.152823920265781
40.0,2021,3,704,12.280701754385964
40.0,2022,0,725,2.9829545454545454
40.0,2022,1,806,11.172413793103448
40.0,2022,2,722,-10.421836228287841
40.0,2022,3,756,4.7091412742382275
40.0,2023,0,885,17.063492063492063
40.0,2023,1,850,-3.954802259887006
41.0,2006,0,2573,
41.0,2006,1,2626,2.0598523124757095
41.0,2006,2,2513,-4.303122619954303
41.0,2006,3,2528,0.5968961400716275
41.0,2007,0,2957,16.969936708860757
41.0,2007,1,2962,0.16909029421711194
41.0,2007,2,3286,10.938555030384874
41.0,2007,3,2612,-20.511259890444308
41.0,2008,0,2903,11.140888208269525
41.0,2008,1,2734,-5.821563899414399
41.0,2008,2,2845,4.059985369422092
41.0,2008,3,2962,4.1124780316344465
41.0,2009,0,3589,21.168129642133692
41.0,2009,1,3378,-5.879074951239899
41.0,2009,2,3276,-3.019538188277087
41.0,2009,3,3099,-5.402930402930403
41.0,2010,0,3544,14.359470797031301
41.0,2010,1,3665,3.4142212189616252
41.0,2010,2,3345,-8.731241473396999
41.0,2010,3,3214,-3.9162929745889383
41.0,2011,0,3630,12.943372744243934
41.0,2011,1,3846,5.950413223140496
41.0,2011,2,4046,5.200208008320333
41.0,2011,3,3265,-19.30301532377657
41.0,2012,0,4041,23.767228177641652
41.0,2012,1,3702,-8.389012620638455
41.0,2012,2,3835,3.5926526202052944
41.0,2012,3,2804,-26.883963494132985
41.0,2013,0,3365,20.00713266761769
41.0,2013,1,3342,-0.6835066864784547
41.0,2013,2,3439,2.902453620586475
41.0,2013,3,2835,-17.56324512939808
41.0,2014,0,3028,6.807760141093475
41.0,2014,1,3283,8.421400264200793
41.0,2014,2,3459,5.36095035028937
41.0,2014,3,2478,-28.360797918473544
41.0,2015,0,2621,5.7707828894269575
41.0,2015,1,2790,6.447920640976726
41.0,2015,2,2817,0.967741935483871
41.0,2015,3,2027,-28.04401845935392
41.0,2016,0,2367,16.773556980759743
41.0,2016,1,2360,-0.2957329953527672
41.0,2016,2,2440,3.389830508474576
41.0,2016,3,2065,-15.368852459016393
41.0,2017,0,1937,-6.198547215496368
41.0,2017,1,1942,0.2581311306143521
41.0,2017,2,1882,-3.089598352214212
41.0,2017,3,1763,-6.323060573857599
41.0,2018,0,1940,10.039705048213273
41.0,2018,1,1839,-5.206185567010309
41.0,2018,2,1633,-11.201740076128331
41.0,2018,3,1450,-11.206368646662584
41.0,2019,0,1611,11.103448275862068
41.0,2019,1,1379,-14.400993171942892
41.0,2019,2,1449,5.0761421319796955
41.0,2019,3,1138,-21.463077984817115
41.0,2020,0,1043,-8.347978910369068
41.0,2020,1,828,-20.61361457334612
41.0,2020,2,782,-5.555555555555555
41.0,2020,3,952,21.73913043478261
41.0,2021,0,1089,14.390756302521007
41.0,2021,1,886,-18.640955004591365
41.0,2021,2,872,-1.580135440180587
41.0,2021,3,891,2.1788990825688073
41.0,2022,0,1136,27.497194163860833
41.0,2022,1,1244,9.507042253521126
41.0,2022,2,1138,-8.520900321543408
41.0,2022,3,1206,5.975395430579964
41.0,2023,0,1400,16.086235489220563
41.0,2023,1,1576,12.571428571428573
42.0,2006,0,2665,
42.0,2006,1,2837,6.454033771106942
42.0,2006,2,2750,-3.0666196686640816
42.0,2006,3,2729,-0.7636363636363637
42.0,2007,0,2929,7.328691828508611
42.0,2007,1,2821,-3.6872652782519633
42.0,2007,2,3110,10.244594115561858
42.0,2007,3,2896,-6.881028938906752
42.0,2008,0,3036,4.834254143646409
42.0,2008,1,2853,-6.027667984189724
42.0,2008,2,2850,-0.10515247108307045
42.0,2008,3,2623,-7.964912280701754
42.0,2009,0,3324,26.7251239039268
42.0,2009,1,3547,6.708784596871239
42.0,2009,2,3361,-5.243868057513391
42.0,2009,3,2965,-11.78220767628682
42.0,2010,0,3221,8.63406408094435
42.0,2010,1,3463,7.513194660043466
42.0,2010,2,3314,-4.302627779382038
42.0,2010,3,2924,-11.76825588412794
42.0,2011,0,3303,12.961696306429548
42.0,2011,1,3455,4.601877081441114
42.0,2011,2,3771,9.14616497829233
42.0,2011,3,3227,-14.425881728984354
42.0,2012,0,3788,17.38456770994732
42.0,2012,1,3531,-6.784582893347412
42.0,2012,2,3724,5.465873690172756
42.0,2012,3,2845,-23.603651987110634
42.0,2013,0,3509,23.339191564147626
42.0,2013,1,3568,1.6813907096038756
42.0,2013,2,3248,-8.968609865470851
42.0,2013,3,3074,-5.357142857142857
42.0,2014,0,3212,4.489264801561483
42.0,2014,1,3495,8.8107098381071
42.0,2014,2,3770,7.868383404864092
42.0,2014,3,2826,-25.039787798408486
42.0,2015,0,2826,0.0
42.0,2015,1,3212,13.658881811748053
42.0,2015,2,3287,2.3349937733499377
42.0,2015,3,2526,-23.151810161241254
42.0,2016,0,2635,4.315122723673793
42.0,2016,1,2753,4.478178368121442
42.0,2016,2,2567,-6.75626589175445
42.0,2016,3,2340,-8.84300740163615
42.0,2017,0,2289,-2.1794871794871793
42.0,2017,1,2072,-9.480122324159021
42.0,2017,2,2055,-0.8204633204633204
42.0,2017,3,1839,-10.510948905109489
42.0,2018,0,1855,0.8700380641653072
42.0,2018,1,1906,2.7493261455525606
42.0,2018,2,1764,-7.450157397691501
42.0,2018,3,1553,-11.961451247165533
42.0,2019,0,1625,4.63618802318094
42.0,2019,1,1707,5.046153846153846
42.0,2019,2,1639,-3.9835969537199762
42.0,2019,3,1410,-13.971934106162296
42.0,2020,0,1334,-5.390070921985815
42.0,2020,1,820,-38.53073463268366
42.0,2020,2,874,6.585365853658537
42.0,2020,3,1129,29.176201372997713
42.0,2021,0,1240,9.83170947741364
42.0,2021,1,1008,-18.70967741935484
42.0,2021,2,1210,20.03968253968254
42.0,2021,3,1108,-8.429752066115702
42.0,2022,0,1395,25.902527075812277
42.0,2022,1,1669,19.6415770609319
42.0,2022,2,1443,-13.54104254044338
42.0,2022,3,1536,6.4449064449064455
42.0,2023,0,1901,23.763020833333336
42.0,2023,1,1803,-5.155181483429773
43.0,2006,0,609,
43.0,2006,1,564,-7.389162561576355
43.0,2006,2,641,13.652482269503546
43.0,2006,3,651,1.5600624024960998
43.0,2007,0,803,23.34869431643625
43.0,2007,1,764,-4.85678704856787
43.0,2007,2,701,-8.24607329842932
43.0,2007,3,762,8.7018544935806
43.0,2008,0,696,-8.661417322834646
43.0,2008,1,748,7.471264367816093
43.0,2008,2,860,14.973262032085561
43.0,2008,3,706,-17.906976744186046
43.0,2009,0,845,19.688385269121813
43.0,2009,1,868,2.72189349112426
43.0,2009,2,707,-18.548387096774192
43.0,2009,3,712,0.7072135785007072
43.0,2010,0,769,8.00561797752809
43.0,2010,1,749,-2.600780234070221
43.0,2010,2,694,-7.343124165554073
43.0,2010,3,773,11.38328530259366
43.0,2011,0,852,10.219922380336351
43.0,2011,1,712,-16.431924882629108
43.0,2011,2,650,-8.707865168539326
43.0,2011,3,565,-13.076923076923078
43.0,2012,0,720,27.43362831858407
43.0,2012,1,679,-5.694444444444445
43.0,2012,2,650,-4.270986745213549
43.0,2012,3,529,-18.615384615384613
43.0,2013,0,667,26.08695652173913
43.0,2013,1,774,16.041979010494753
43.0,2013,2,696,-10.077519379844961
43.0,2013,3,653,-6.17816091954023
43.0,2014,0,779,19.29555895865237
43.0,2014,1,817,4.878048780487805
43.0,2014,2,760,-6.976744186046512
43.0,2014,3,745,-1.9736842105263157
43.0,2015,0,704,-5.503355704697987
43.0,2015,1,722,2.556818181818182
43.0,2015,2,688,-4.7091412742382275
43.0,2015,3,664,-3.488372093023256
43.0,2016,0,770,15.963855421686745
43.0,2016,1,787,2.207792207792208
43.0,2016,2,797,1.2706480304955527
43.0,2016,3,864,8.406524466750314
43.0,2017,0,803,-7.060185185185184
43.0,2017,1,837,4.2341220423412205
43.0,2017,2,826,-1.3142174432497014
43.0,2017,3,715,-13.438256658595641
43.0,2018,0,647,-9.51048951048951
43.0,2018,1,625,-3.400309119010819
43.0,2018,2,625,0.0
43.0,2018,3,540,-13.600000000000001
43.0,2019,0,703,30.185185185185187
43.0,2019,1,603,-14.224751066856332
43.0,2019,2,547,-9.286898839137644
43.0,2019,3,511,-6.581352833638025
43.0,2020,0,450,-11.937377690802348
43.0,2020,1,299,-33.55555555555556
43.0,2020,2,337,12.709030100334449
43.0,2020,3,427,26.706231454005934
43.0,2021,0,452,5.85480093676815
43.0,2021,1,341,-24.557522123893804
43.0,2021,2,390,14.369501466275661
43.0,2021,3,451,15.64102564102564
43.0,2022,0,483,7.095343680709535
43.0,2022,1,457,-5.383022774327122
43.0,2022,2,449,-1.75054704595186
43.0,2022,3,444,-1.1135857461024499
43.0,2023,0,603,35.810810810810814
43.0,2023,1,602,-0.16583747927031509
44.0,2006,0,563,
44.0,2006,1,548,-2.664298401420959
44.0,2006,2,659,20.255474452554743
44.0,2006,3,602,-8.649468892261002
44.0,2007,0,652,8.305647840531561
44.0,2007,1,748,14.723926380368098
44.0,2007,2,611,-18.315508021390375
44.0,2007,3,524,-14.238952536824879
44.0,2008,0,581,10.877862595419847
44.0,2008,1,586,0.8605851979345954
44.0,2008,2,634,8.19112627986348
44.0,2008,3,576,-9.14826498422713
44.0,2009,0,612,6.25
44.0,2009,1,576,-5.88235294117647
44.0,2009,2,509,-11.631944444444445
44.0,2009,3,575,12.966601178781925
44.0,2010,0,550,-4.3478260869565215
44.0,2010,1,651,18.363636363636363
44.0,2010,2,487,-25.19201228878648
44.0,2010,3,554,13.75770020533881
44.0,2011,0,556,0.36101083032490977
44.0,2011,1,569,2.338129496402878
44.0,2011,2,479,-15.817223198594025
44.0,2011,3,559,16.701461377870565
44.0,2012,0,599,7.155635062611807
44.0,2012,1,607,1.335559265442404
44.0,2012,2,543,-10.543657331136739
44.0,2012,3,456,-16.022099447513813
44.0,2013,0,637,39.69298245614035
44.0,2013,1,620,-2.6687598116169546
44.0,2013,2,580,-6.451612903225806
44.0,2013,3,531,-8.448275862068966
44.0,2014,0,626,17.890772128060263
44.0,2014,1,642,2.5559105431309903
44.0,2014,2,671,4.517133956386292
44.0,2014,3,598,-10.879284649776453
44.0,2015,0,649,8.528428093645484
44.0,2015,1,735,13.251155624036981
44.0,2015,2,684,-6.938775510204081
44.0,2015,3,622,-9.064327485380117
44.0,2016,0,603,-3.054662379421222
44.0,2016,1,597,-0.9950248756218906
44.0,2016,2,591,-1.0050251256281406
44.0,2016,3,554,-6.260575296108291
44.0,2017,0,530,-4.332129963898916
44.0,2017,1,516,-2.6415094339622645
44.0,2017,2,467,-9.496124031007753
44.0,2017,3,540,15.631691648822269
44.0,2018,0,513,-5.0
44.0,2018,1,508,-0.9746588693957114
44.0,2018,2,410,-19.291338582677163
44.0,2018,3,416,1.4634146341463417
44.0,2019,0,495,18.990384615384613
44.0,2019,1,474,-4.242424242424243
44.0,2019,2,454,-4.219409282700422
44.0,2019,3,355,-21.80616740088106
44.0,2020,0,390,9.859154929577464
44.0,2020,1,255,-34.61538461538461
44.0,2020,2,315,23.52941176470588
44.0,2020,3,369,17.142857142857142
44.0,2021,0,370,0.27100271002710025
44.0,2021,1,360,-2.7027027027027026
44.0,2021,2,432,20.0
44.0,2021,3,432,0.0
44.0,2022,0,579,34.02777777777778
44.0,2022,1,522,-9.844559585492227
44.0,2022,2,489,-6.321839080459771
44.0,2022,3,467,-4.4989775051124745
44.0,2023,0,455,-2.569593147751606
44.0,2023,1,494,8.571428571428571
45.0,2006,0,1092,
45.0,2006,1,1041,-4.670329670329671
45.0,2006,2,919,-11.719500480307397
45.0,2006,3,958,4.243743199129488
45.0,2007,0,1211,26.40918580375783
45.0,2007,1,1070,-11.643270024772914
45.0,2007,2,1204,12.52336448598131
45.0,2007,3,1156,-3.9867109634551494
45.0,2008,0,1124,-2.768166089965398
45.0,2008,1,1051,-6.494661921708185
45.0,2008,2,1011,-3.8058991436726926
45.0,2008,3,934,-7.6162215628091
45.0,2009,0,1112,19.05781584582441
45.0,2009,1,1124,1.079136690647482
45.0,2009,2,1135,0.9786476868327402
45.0,2009,3,996,-12.246696035242291
45.0,2010,0,1043,4.718875502008032
45.0,2010,1,1059,1.5340364333652923
45.0,2010,2,1098,3.6827195467422094
45.0,2010,3,1047,-4.644808743169399
45.0,2011,0,1007,-3.8204393505253105
45.0,2011,1,1109,10.12909632571996
45.0,2011,2,1067,-3.787195671776375
45.0,2011,3,971,-8.997188378631678
45.0,2012,0,1229,26.570545829042224
45.0,2012,1,1064,-13.425549227013834
45.0,2012,2,1150,8.082706766917292
45.0,2012,3,952,-17.217391304347824
45.0,2013,0,950,-0.21008403361344538
45.0,2013,1,1038,9.263157894736842
45.0,2013,2,1083,4.335260115606936
45.0,2013,3,1080,-0.2770083102493075
45.0,2014,0,1183,9.537037037037036
45.0,2014,1,1234,4.311073541842773
45.0,2014,2,1205,-2.3500810372771475
45.0,2014,3,1080,-10.37344398340249
45.0,2015,0,961,-11.018518518518519
45.0,2015,1,1281,33.29864724245578
45.0,2015,2,1158,-9.601873536299765
45.0,2015,3,975,-15.803108808290157
45.0,2016,0,1080,10.76923076923077
45.0,2016,1,1032,-4.444444444444445
45.0,2016,2,987,-4.3604651162790695
45.0,2016,3,970,-1.7223910840932117
45.0,2017,0,1028,5.979381443298969
45.0,2017,1,869,-15.46692607003891
45.0,2017,2,793,-8.745684695051784
45.0,2017,3,911,14.880201765447667
45.0,2018,0,913,0.21953896816684962
45.0,2018,1,781,-14.457831325301203
45.0,2018,2,787,0.7682458386683738
45.0,2018,3,755,-4.066073697585769
45.0,2019,0,801,6.0927152317880795
45.0,2019,1,775,-3.245942571785269
45.0,2019,2,718,-7.354838709677419
45.0,2019,3,587,-18.245125348189415
45.0,2020,0,495,-15.67291311754685
45.0,2020,1,366,-26.060606060606062
45.0,2020,2,379,3.551912568306011
45.0,2020,3,513,35.35620052770449
45.0,2021,0,480,-6.432748538011696
45.0,2021,1,472,-1.6666666666666667
45.0,2021,2,509,7.838983050847458
45.0,2021,3,462,-9.233791748526523
45.0,2022,0,518,12.121212121212121
45.0,2022,1,507,-2.1235521235521233
45.0,2022,2,581,14.595660749506903
45.0,2022,3,599,3.098106712564544
45.0,2023,0,675,12.687813021702837
45.0,2023,1,710,5.185185185185185
46.0,2006,0,754,
46.0,2006,1,823,9.151193633952255
46.0,2006,2,796,-3.2806804374240586
46.0,2006,3,824,3.5175879396984926
46.0,2007,0,840,1.9417475728155338
46.0,2007,1,815,-2.976190476190476
46.0,2007,2,944,15.828220858895707
46.0,2007,3,907,-3.919491525423729
46.0,2008,0,747,-17.640573318632853
46.0,2008,1,942,26.104417670682732
46.0,2008,2,806,-14.437367303609342
46.0,2008,3,771,-4.3424317617866
46.0,2009,0,696,-9.72762645914397
46.0,2009,1,851,22.270114942528735
46.0,2009,2,841,-1.1750881316098707
46.0,2009,3,825,-1.9024970273483945
46.0,2010,0,874,5.9393939393939394
46.0,2010,1,947,8.352402745995423
46.0,2010,2,938,-0.9503695881731784
46.0,2010,3,861,-8.208955223880597
46.0,2011,0,906,5.2264808362369335
46.0,2011,1,981,8.27814569536424
46.0,2011,2,904,-7.8491335372069315
46.0,2011,3,966,6.8584070796460175
46.0,2012,0,996,3.1055900621118013
46.0,2012,1,1087,9.136546184738956
46.0,2012,2,884,-18.675252989880406
46.0,2012,3,740,-16.289592760180994
46.0,2013,0,891,20.405405405405403
46.0,2013,1,906,1.6835016835016834
46.0,2013,2,909,0.33112582781456956
46.0,2013,3,808,-11.11111111111111
46.0,2014,0,851,5.321782178217822
46.0,2014,1,934,9.753231492361927
46.0,2014,2,1040,11.349036402569594
46.0,2014,3,761,-26.826923076923077
46.0,2015,0,721,-5.256241787122208
46.0,2015,1,766,6.2413314840499305
46.0,2015,2,682,-10.966057441253264
46.0,2015,3,751,10.117302052785924
46.0,2016,0,875,16.511318242343542
46.0,2016,1,771,-11.885714285714286
46.0,2016,2,762,-1.1673151750972763
46.0,2016,3,709,-6.955380577427822
46.0,2017,0,682,-3.80818053596615
46.0,2017,1,830,21.700879765395893
46.0,2017,2,759,-8.55421686746988
46.0,2017,3,724,-4.61133069828722
46.0,2018,0,780,7.734806629834254
46.0,2018,1,654,-16.153846153846153
46.0,2018,2,560,-14.37308868501529
46.0,2018,3,504,-10.0
46.0,2019,0,481,-4.563492063492063
46.0,2019,1,518,7.6923076923076925
46.0,2019,2,467,-9.845559845559846
46.0,2019,3,377,-19.271948608137045
46.0,2020,0,389,3.183023872679045
46.0,2020,1,209,-46.27249357326478
46.0,2020,2,286,36.84210526315789
46.0,2020,3,383,33.91608391608392
46.0,2021,0,412,7.5718015665796345
46.0,2021,1,406,-1.4563106796116505
46.0,2021,2,381,-6.157635467980295
46.0,2021,3,387,1.574803149606299
46.0,2022,0,365,-5.684754521963824
46.0,2022,1,511,40.0
46.0,2022,2,556,8.806262230919765
46.0,2022,3,518,-6.83453237410072
46.0,2023,0,615,18.725868725868725
46.0,2023,1,619,0.6504065040650406
47.0,2006,0,1176,
47.0,2006,1,1130,-3.9115646258503403
47.0,2006,2,1111,-1.6814159292035398
47.0,2006,3,1120,0.8100810081008101
47.0,2007,0,1251,11.696428571428571
47.0,2007,1,1326,5.995203836930456
47.0,2007,2,1181,-10.935143288084465
47.0,2007,3,1113,-5.75783234546994
47.0,2008,0,1212,8.89487870619946
47.0,2008,1,1258,3.7953795379537953
47.0,2008,2,1148,-8.744038155802862
47.0,2008,3,1137,-0.9581881533101044
47.0,2009,0,1316,15.743183817062445
47.0,2009,1,1364,3.64741641337386
47.0,2009,2,1522,11.58357771260997
47.0,2009,3,1175,-22.798948751642577
47.0,2010,0,1230,4.680851063829787
47.0,2010,1,1341,9.024390243902438
47.0,2010,2,1471,9.694258016405668
47.0,2010,3,1090,-25.900747790618627
47.0,2011,0,1215,11.46788990825688
47.0,2011,1,1283,5.596707818930041
47.0,2011,2,1217,-5.144193296960249
47.0,2011,3,1017,-16.433853738701725
47.0,2012,0,1211,19.075712881022618
47.0,2012,1,1237,2.1469859620148637
47.0,2012,2,1150,-7.033144704931285
47.0,2012,3,771,-32.95652173913044
47.0,2013,0,1279,65.88845654993514
47.0,2013,1,1178,-7.8967943706020325
47.0,2013,2,1055,-10.441426146010187
47.0,2013,3,1016,-3.6966824644549763
47.0,2014,0,1146,12.795275590551181
47.0,2014,1,1272,10.99476439790576
47.0,2014,2,1283,0.8647798742138365
47.0,2014,3,1047,-18.394388152766954
47.0,2015,0,986,-5.826170009551098
47.0,2015,1,1298,31.643002028397564
47.0,2015,2,1597,23.035439137134052
47.0,2015,3,1255,-21.415153412648717
47.0,2016,0,1234,-1.6733067729083666
47.0,2016,1,1239,0.4051863857374392
47.0,2016,2,1086,-12.34866828087167
47.0,2016,3,1042,-4.051565377532229
47.0,2017,0,1114,6.90978886756238
47.0,2017,1,1118,0.3590664272890485
47.0,2017,2,1070,-4.293381037567084
47.0,2017,3,918,-14.205607476635516
47.0,2018,0,968,5.446623093681917
47.0,2018,1,940,-2.8925619834710745
47.0,2018,2,936,-0.425531914893617
47.0,2018,3,731,-21.9017094017094
47.0,2019,0,818,11.901504787961697
47.0,2019,1,773,-5.50122249388753
47.0,2019,2,725,-6.2095730918499354
47.0,2019,3,707,-2.4827586206896552
47.0,2020,0,671,-5.091937765205092
47.0,2020,1,472,-29.657228017883757
47.0,2020,2,486,2.9661016949152543
47.0,2020,3,606,24.691358024691358
47.0,2021,0,622,2.6402640264026402
47.0,2021,1,598,-3.858520900321544
47.0,2021,2,745,24.581939799331103
47.0,2021,3,690,-7.38255033557047
47.0,2022,0,400,-42.028985507246375
47.0,2022,1,505,26.25
47.0,2022,2,539,6.732673267326733
47.0,2022,3,518,-3.896103896103896
47.0,2023,0,647,24.903474903474905
47.0,2023,1,783,21.020092735703248
48.0,2006,0,934,
48.0,2006,1,997,6.745182012847965
48.0,2006,2,897,-10.030090270812437
48.0,2006,3,950,5.908584169453734
48.0,2007,0,1062,11.789473684210526
48.0,2007,1,1023,-3.672316384180791
48.0,2007,2,1037,1.3685239491691104
48.0,2007,3,849,-18.129218900675024
48.0,2008,0,957,12.7208480565371
48.0,2008,1,1091,14.00208986415883
48.0,2008,2,940,-13.84051329055912
48.0,2008,3,831,-11.595744680851064
48.0,2009,0,978,17.689530685920577
48.0,2009,1,911,-6.850715746421268
48.0,2009,2,950,4.281009879253568
48.0,2009,3,837,-11.894736842105264
48.0,2010,0,818,-2.2700119474313025
48.0,2010,1,836,2.2004889975550124
48.0,2010,2,890,6.4593301435406705
48.0,2010,3,857,-3.707865168539326
48.0,2011,0,824,-3.8506417736289387
48.0,2011,1,854,3.640776699029126
48.0,2011,2,893,4.566744730679157
48.0,2011,3,827,-7.3908174692049275
48.0,2012,0,886,7.134220072551391
48.0,2012,1,1020,15.124153498871332
48.0,2012,2,962,-5.686274509803922
48.0,2012,3,631,-34.407484407484404
48.0,2013,0,701,11.09350237717908
48.0,2013,1,1000,42.65335235378031
48.0,2013,2,943,-5.7
48.0,2013,3,747,-20.784729586426298
48.0,2014,0,842,12.717536813922356
48.0,2014,1,926,9.97624703087886
48.0,2014,2,1018,9.935205183585314
48.0,2014,3,812,-20.23575638506876
48.0,2015,0,723,-10.960591133004927
48.0,2015,1,842,16.459197786998615
48.0,2015,2,858,1.9002375296912115
48.0,2015,3,702,-18.181818181818183
48.0,2016,0,747,6.41025641025641
48.0,2016,1,836,11.914323962516733
48.0,2016,2,831,-0.5980861244019139
48.0,2016,3,659,-20.697954271961493
48.0,2017,0,700,6.22154779969651
48.0,2017,1,825,17.857142857142858
48.0,2017,2,773,-6.303030303030304
48.0,2017,3,669,-13.454075032341525
48.0,2018,0,599,-10.46337817638266
48.0,2018,1,669,11.686143572621036
48.0,2018,2,850,27.05530642750374
48.0,2018,3,612,-28.000000000000004
48.0,2019,0,556,-9.15032679738562
48.0,2019,1,711,27.87769784172662
48.0,2019,2,707,-0.5625879043600562
48.0,2019,3,511,-27.722772277227726
48.0,2020,0,514,0.5870841487279843
48.0,2020,1,341,-33.65758754863813
48.0,2020,2,317,-7.038123167155426
48.0,2020,3,411,29.652996845425868
48.0,2021,0,386,-6.082725060827251
48.0,2021,1,438,13.471502590673575
48.0,2021,2,324,-26.027397260273972
48.0,2021,3,298,-8.024691358024691
48.0,2022,0,640,114.76510067114094
48.0,2022,1,620,-3.125
48.0,2022,2,572,-7.741935483870968
48.0,2022,3,534,-6.643356643356643
48.0,2023,0,688,28.83895131086142
48.0,2023,1,761,10.61046511627907
49.0,2006,0,1666,
49.0,2006,1,1936,16.206482593037215
49.0,2006,2,1883,-2.737603305785124
49.0,2006,3,1699,-9.771640998406797
49.0,2007,0,1846,8.652148322542672
49.0,2007,1,1874,1.5167930660888407
49.0,2007,2,1989,6.136606189967983
49.0,2007,3,1851,-6.93815987933635
49.0,2008,0,2176,17.558076715289033
49.0,2008,1,2260,3.860294117647059
49.0,2008,2,2372,4.95575221238938
49.0,2008,3,2126,-10.370994940978077
49.0,2009,0,2356,10.818438381937911
49.0,2009,1,2212,-6.112054329371817
49.0,2009,2,1963,-11.256781193490054
49.0,2009,3,1950,-0.6622516556291391
49.0,2010,0,2131,9.282051282051281
49.0,2010,1,2355,10.511496949788832
49.0,2010,2,2041,-13.333333333333334
49.0,2010,3,2007,-1.6658500734933857
49.0,2011,0,2122,5.7299451918286
49.0,2011,1,2316,9.142318567389255
49.0,2011,2,1883,-18.696027633851468
49.0,2011,3,2042,8.443972384492831
49.0,2012,0,2263,10.822722820763957
49.0,2012,1,2023,-10.605391073795847
49.0,2012,2,1932,-4.498269896193772
49.0,2012,3,1480,-23.395445134575567
49.0,2013,0,1739,17.5
49.0,2013,1,1845,6.095457159286947
49.0,2013,2,1980,7.317073170731707
49.0,2013,3,1817,-8.232323232323232
49.0,2014,0,2245,23.555310952118877
49.0,2014,1,2389,6.414253897550111
49.0,2014,2,1835,-23.189619087484303
49.0,2014,3,1556,-15.204359673024523
49.0,2015,0,1603,3.020565552699229
49.0,2015,1,1721,7.361197754210854
49.0,2015,2,1762,2.3823358512492736
49.0,2015,3,1592,-9.648127128263337
49.0,2016,0,1889,18.65577889447236
49.0,2016,1,1924,1.8528321863419799
49.0,2016,2,1953,1.5072765072765073
49.0,2016,3,1782,-8.755760368663594
49.0,2017,0,1704,-4.377104377104377
49.0,2017,1,1900,11.502347417840376
49.0,2017,2,1792,-5.684210526315789
49.0,2017,3,1576,-12.053571428571429
49.0,2018,0,1649,4.631979695431472
49.0,2018,1,1693,2.668283808368708
49.0,2018,2,1673,-1.1813349084465445
49.0,2018,3,1527,-8.726838015540944
49.0,2019,0,1604,5.0425671250818604
49.0,2019,1,1388,-13.466334164588527
49.0,2019,2,1429,2.9538904899135447
49.0,2019,3,1204,-15.745276417074876
49.0,2020,0,1273,5.730897009966777
49.0,2020,1,740,-41.86959937156324
49.0,2020,2,798,7.837837837837839
49.0,2020,3,1089,36.46616541353384
49.0,2021,0,1177,8.080808080808081
49.0,2021,1,1053,-10.535259133389975
49.0,2021,2,1223,16.144349477682812
49.0,2021,3,1210,-1.062959934587081
49.0,2022,0,1262,4.297520661157025
49.0,2022,1,1476,16.957210776545168
49.0,2022,2,1366,-7.452574525745257
49.0,2022,3,1331,-2.562225475841874
49.0,2023,0,1471,10.518407212622089
49.0,2023,1,1734,17.87899388171312
50.0,2006,0,737,
50.0,2006,1,885,20.081411126187245
50.0,2006,2,827,-6.553672316384181
50.0,2006,3,755,-8.706166868198308
50.0,2007,0,747,-1.0596026490066226
50.0,2007,1,762,2.0080321285140563
50.0,2007,2,690,-9.448818897637794
50.0,2007,3,686,-0.5797101449275363
50.0,2008,0,815,18.80466472303207
50.0,2008,1,1066,30.79754601226994
50.0,2008,2,815,-23.545966228893057
50.0,2008,3,864,6.012269938650307
50.0,2009,0,799,-7.523148148148148
