Zipcode,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
11365.0,2021,0,71,31.48148148148148
11365.0,2021,1,69,-2.8169014084507045
11365.0,2021,2,79,14.492753623188406
11365.0,2021,3,120,51.89873417721519
11365.0,2022,0,129,7.5
11365.0,2022,1,104,-19.379844961240313
11365.0,2022,2,57,-45.19230769230769
11365.0,2022,3,67,17.543859649122805
11365.0,2023,0,102,52.23880597014925
11365.0,2023,1,85,-16.666666666666664
11366.0,2006,0,38,
11366.0,2006,1,45,18.421052631578945
11366.0,2006,2,29,-35.55555555555556
11366.0,2006,3,18,-37.93103448275862
11366.0,2007,0,41,127.77777777777777
11366.0,2007,1,41,0.0
11366.0,2007,2,42,2.4390243902439024
11366.0,2007,3,46,9.523809523809524
11366.0,2008,0,52,13.043478260869565
11366.0,2008,1,51,-1.9230769230769231
11366.0,2008,2,42,-17.647058823529413
11366.0,2008,3,34,-19.047619047619047
11366.0,2009,0,48,41.17647058823529
11366.0,2009,1,52,8.333333333333332
11366.0,2009,2,56,7.6923076923076925
11366.0,2009,3,43,-23.214285714285715
11366.0,2010,0,58,34.883720930232556
11366.0,2010,1,39,-32.758620689655174
11366.0,2010,2,34,-12.82051282051282
11366.0,2010,3,49,44.11764705882353
11366.0,2011,0,39,-20.408163265306122
11366.0,2011,1,47,20.51282051282051
11366.0,2011,2,41,-12.76595744680851
11366.0,2011,3,54,31.70731707317073
11366.0,2012,0,42,-22.22222222222222
11366.0,2012,1,32,-23.809523809523807
11366.0,2012,2,42,31.25
11366.0,2012,3,33,-21.428571428571427
11366.0,2013,0,30,-9.090909090909092
11366.0,2013,1,40,33.33333333333333
11366.0,2013,2,44,10.0
11366.0,2013,3,49,11.363636363636363
11366.0,2014,0,37,-24.489795918367346
11366.0,2014,1,52,40.54054054054054
11366.0,2014,2,38,-26.923076923076923
11366.0,2014,3,44,15.789473684210526
11366.0,2015,0,24,-45.45454545454545
11366.0,2015,1,33,37.5
11366.0,2015,2,30,-9.090909090909092
11366.0,2015,3,30,0.0
11366.0,2016,0,33,10.0
11366.0,2016,1,34,3.0303030303030303
11366.0,2016,2,27,-20.588235294117645
11366.0,2016,3,21,-22.22222222222222
11366.0,2017,0,39,85.71428571428571
11366.0,2017,1,33,-15.384615384615385
11366.0,2017,2,45,36.36363636363637
11366.0,2017,3,26,-42.22222222222222
11366.0,2018,0,27,3.8461538461538463
11366.0,2018,1,12,-55.55555555555556
11366.0,2018,2,24,100.0
11366.0,2018,3,19,-20.833333333333336
11366.0,2019,0,21,10.526315789473683
11366.0,2019,1,25,19.047619047619047
11366.0,2019,2,15,-40.0
11366.0,2019,3,19,26.666666666666668
11366.0,2020,0,17,-10.526315789473683
11366.0,2020,1,14,-17.647058823529413
11366.0,2020,2,14,0.0
11366.0,2020,3,13,-7.142857142857142
11366.0,2021,0,12,-7.6923076923076925
11366.0,2021,1,11,-8.333333333333332
11366.0,2021,2,15,36.36363636363637
11366.0,2021,3,11,-26.666666666666668
11366.0,2022,0,18,63.63636363636363
11366.0,2022,1,25,38.88888888888889
11366.0,2022,2,19,-24.0
11366.0,2022,3,24,26.31578947368421
11366.0,2023,0,43,79.16666666666666
11366.0,2023,1,23,-46.51162790697674
11367.0,2006,0,289,
11367.0,2006,1,283,-2.0761245674740483
11367.0,2006,2,227,-19.78798586572438
11367.0,2006,3,240,5.726872246696035
11367.0,2007,0,248,3.3333333333333335
11367.0,2007,1,215,-13.306451612903224
11367.0,2007,2,314,46.04651162790698
11367.0,2007,3,197,-37.261146496815286
11367.0,2008,0,243,23.3502538071066
11367.0,2008,1,241,-0.823045267489712
11367.0,2008,2,262,8.71369294605809
11367.0,2008,3,280,6.870229007633588
11367.0,2009,0,289,3.214285714285714
11367.0,2009,1,289,0.0
11367.0,2009,2,233,-19.377162629757784
11367.0,2009,3,279,19.742489270386265
11367.0,2010,0,240,-13.978494623655912
11367.0,2010,1,298,24.166666666666668
11367.0,2010,2,243,-18.456375838926174
11367.0,2010,3,269,10.699588477366255
11367.0,2011,0,263,-2.2304832713754648
11367.0,2011,1,249,-5.323193916349809
11367.0,2011,2,276,10.843373493975903
11367.0,2011,3,233,-15.579710144927535
11367.0,2012,0,316,35.622317596566525
11367.0,2012,1,319,0.949367088607595
11367.0,2012,2,328,2.8213166144200628
11367.0,2012,3,267,-18.597560975609756
11367.0,2013,0,328,22.846441947565545
11367.0,2013,1,317,-3.353658536585366
11367.0,2013,2,310,-2.2082018927444795
11367.0,2013,3,278,-10.32258064516129
11367.0,2014,0,324,16.546762589928058
11367.0,2014,1,329,1.5432098765432098
11367.0,2014,2,269,-18.237082066869302
11367.0,2014,3,259,-3.717472118959108
11367.0,2015,0,274,5.7915057915057915
11367.0,2015,1,246,-10.218978102189782
11367.0,2015,2,282,14.634146341463413
11367.0,2015,3,310,9.929078014184398
11367.0,2016,0,326,5.161290322580645
11367.0,2016,1,339,3.9877300613496933
11367.0,2016,2,314,-7.374631268436578
11367.0,2016,3,269,-14.331210191082802
11367.0,2017,0,373,38.66171003717472
11367.0,2017,1,343,-8.04289544235925
11367.0,2017,2,288,-16.034985422740526
11367.0,2017,3,300,4.166666666666666
11367.0,2018,0,304,1.3333333333333335
11367.0,2018,1,287,-5.592105263157895
11367.0,2018,2,268,-6.620209059233449
11367.0,2018,3,242,-9.701492537313433
11367.0,2019,0,234,-3.3057851239669422
11367.0,2019,1,265,13.247863247863249
11367.0,2019,2,292,10.18867924528302
11367.0,2019,3,236,-19.17808219178082
11367.0,2020,0,233,-1.2711864406779663
11367.0,2020,1,135,-42.06008583690987
11367.0,2020,2,165,22.22222222222222
11367.0,2020,3,222,34.54545454545455
11367.0,2021,0,266,19.81981981981982
11367.0,2021,1,176,-33.83458646616541
11367.0,2021,2,216,22.727272727272727
11367.0,2021,3,231,6.944444444444445
11367.0,2022,0,236,2.1645021645021645
11367.0,2022,1,252,6.779661016949152
11367.0,2022,2,218,-13.492063492063492
11367.0,2022,3,220,0.9174311926605505
11367.0,2023,0,222,0.9090909090909091
11367.0,2023,1,264,18.91891891891892
11368.0,2006,0,913,
11368.0,2006,1,1136,24.424972617743702
11368.0,2006,2,1196,5.28169014084507
11368.0,2006,3,944,-21.070234113712374
11368.0,2007,0,1040,10.16949152542373
11368.0,2007,1,1288,23.846153846153847
11368.0,2007,2,1225,-4.891304347826087
11368.0,2007,3,898,-26.693877551020407
11368.0,2008,0,1010,12.47216035634744
11368.0,2008,1,1343,32.97029702970297
11368.0,2008,2,1192,-11.243484735666419
11368.0,2008,3,966,-18.959731543624162
11368.0,2009,0,1237,28.05383022774327
11368.0,2009,1,1355,9.539207760711399
11368.0,2009,2,1290,-4.797047970479705
11368.0,2009,3,1186,-8.062015503875969
11368.0,2010,0,1066,-10.118043844856661
11368.0,2010,1,1241,16.416510318949342
11368.0,2010,2,1115,-10.15310233682514
11368.0,2010,3,800,-28.251121076233183
11368.0,2011,0,859,7.375
11368.0,2011,1,1121,30.50058207217695
11368.0,2011,2,1016,-9.36663693131133
11368.0,2011,3,864,-14.960629921259844
11368.0,2012,0,1031,19.328703703703702
11368.0,2012,1,969,-6.0135790494665375
11368.0,2012,2,948,-2.1671826625387
11368.0,2012,3,579,-38.924050632911396
11368.0,2013,0,838,44.73229706390328
11368.0,2013,1,1071,27.804295942720763
11368.0,2013,2,932,-12.978524743230627
11368.0,2013,3,798,-14.377682403433475
11368.0,2014,0,857,7.393483709273182
11368.0,2014,1,1102,28.588098016336055
11368.0,2014,2,918,-16.696914700544465
11368.0,2014,3,644,-29.847494553376908
11368.0,2015,0,685,6.366459627329192
11368.0,2015,1,875,27.73722627737226
11368.0,2015,2,780,-10.857142857142858
11368.0,2015,3,675,-13.461538461538462
11368.0,2016,0,546,-19.11111111111111
11368.0,2016,1,642,17.582417582417584
11368.0,2016,2,593,-7.632398753894081
11368.0,2016,3,559,-5.733558178752108
11368.0,2017,0,507,-9.30232558139535
11368.0,2017,1,544,7.297830374753452
11368.0,2017,2,504,-7.352941176470589
11368.0,2017,3,468,-7.142857142857142
11368.0,2018,0,501,7.051282051282051
11368.0,2018,1,450,-10.179640718562874
11368.0,2018,2,458,1.7777777777777777
11368.0,2018,3,362,-20.96069868995633
11368.0,2019,0,435,20.165745856353592
11368.0,2019,1,422,-2.9885057471264367
11368.0,2019,2,396,-6.161137440758294
11368.0,2019,3,344,-13.131313131313133
11368.0,2020,0,294,-14.534883720930234
11368.0,2020,1,282,-4.081632653061225
11368.0,2020,2,232,-17.73049645390071
11368.0,2020,3,255,9.913793103448276
11368.0,2021,0,294,15.294117647058824
11368.0,2021,1,244,-17.006802721088434
11368.0,2021,2,277,13.524590163934427
11368.0,2021,3,276,-0.36101083032490977
11368.0,2022,0,240,-13.043478260869565
11368.0,2022,1,351,46.25
11368.0,2022,2,345,-1.7094017094017095
11368.0,2022,3,312,-9.565217391304348
11368.0,2023,0,390,25.0
11368.0,2023,1,475,21.794871794871796
11369.0,2006,0,501,
11369.0,2006,1,571,13.972055888223553
11369.0,2006,2,506,-11.38353765323993
11369.0,2006,3,461,-8.893280632411066
11369.0,2007,0,550,19.305856832971802
11369.0,2007,1,624,13.454545454545455
11369.0,2007,2,690,10.576923076923077
11369.0,2007,3,614,-11.014492753623188
11369.0,2008,0,653,6.351791530944626
11369.0,2008,1,626,-4.134762633996937
11369.0,2008,2,631,0.7987220447284344
11369.0,2008,3,688,9.033280507131538
11369.0,2009,0,770,11.918604651162791
11369.0,2009,1,659,-14.415584415584416
11369.0,2009,2,666,1.062215477996965
11369.0,2009,3,537,-19.36936936936937
11369.0,2010,0,620,15.456238361266294
11369.0,2010,1,628,1.2903225806451613
11369.0,2010,2,554,-11.78343949044586
11369.0,2010,3,495,-10.649819494584838
11369.0,2011,0,524,5.858585858585859
11369.0,2011,1,470,-10.305343511450381
11369.0,2011,2,537,14.255319148936172
11369.0,2011,3,551,2.60707635009311
11369.0,2012,0,605,9.800362976406534
11369.0,2012,1,541,-10.578512396694215
11369.0,2012,2,546,0.9242144177449169
11369.0,2012,3,472,-13.553113553113553
11369.0,2013,0,628,33.05084745762712
11369.0,2013,1,571,-9.076433121019107
11369.0,2013,2,506,-11.38353765323993
11369.0,2013,3,524,3.557312252964427
11369.0,2014,0,529,0.9541984732824428
11369.0,2014,1,635,20.03780718336484
11369.0,2014,2,653,2.8346456692913384
11369.0,2014,3,509,-22.052067381317
11369.0,2015,0,474,-6.8762278978389
11369.0,2015,1,563,18.776371308016877
11369.0,2015,2,554,-1.5985790408525755
11369.0,2015,3,492,-11.191335740072201
11369.0,2016,0,557,13.211382113821138
11369.0,2016,1,575,3.231597845601436
11369.0,2016,2,469,-18.434782608695652
11369.0,2016,3,534,13.859275053304904
11369.0,2017,0,554,3.7453183520599254
11369.0,2017,1,657,18.592057761732853
11369.0,2017,2,570,-13.24200913242009
11369.0,2017,3,522,-8.421052631578947
11369.0,2018,0,592,13.409961685823754
11369.0,2018,1,596,0.6756756756756757
11369.0,2018,2,583,-2.1812080536912752
11369.0,2018,3,468,-19.725557461406517
11369.0,2019,0,558,19.230769230769234
11369.0,2019,1,451,-19.17562724014337
11369.0,2019,2,589,30.598669623059866
11369.0,2019,3,483,-17.996604414261462
11369.0,2020,0,468,-3.1055900621118013
11369.0,2020,1,291,-37.82051282051282
11369.0,2020,2,293,0.6872852233676976
11369.0,2020,3,362,23.549488054607508
11369.0,2021,0,294,-18.784530386740332
11369.0,2021,1,327,11.224489795918368
11369.0,2021,2,288,-11.926605504587156
11369.0,2021,3,311,7.986111111111111
11369.0,2022,0,262,-15.755627009646304
11369.0,2022,1,224,-14.50381679389313
11369.0,2022,2,213,-4.910714285714286
11369.0,2022,3,194,-8.92018779342723
11369.0,2023,0,199,2.5773195876288657
11369.0,2023,1,225,13.06532663316583
11370.0,2006,0,93,
11370.0,2006,1,112,20.43010752688172
11370.0,2006,2,131,16.964285714285715
11370.0,2006,3,147,12.213740458015266
11370.0,2007,0,126,-14.285714285714285
11370.0,2007,1,138,9.523809523809524
11370.0,2007,2,119,-13.768115942028986
11370.0,2007,3,144,21.008403361344538
11370.0,2008,0,158,9.722222222222223
11370.0,2008,1,141,-10.759493670886076
11370.0,2008,2,150,6.382978723404255
11370.0,2008,3,156,4.0
11370.0,2009,0,146,-6.41025641025641
11370.0,2009,1,153,4.794520547945205
11370.0,2009,2,142,-7.18954248366013
11370.0,2009,3,131,-7.746478873239436
11370.0,2010,0,133,1.5267175572519083
11370.0,2010,1,153,15.037593984962406
11370.0,2010,2,151,-1.3071895424836601
11370.0,2010,3,156,3.3112582781456954
11370.0,2011,0,130,-16.666666666666664
11370.0,2011,1,158,21.53846153846154
11370.0,2011,2,150,-5.063291139240507
11370.0,2011,3,118,-21.333333333333336
11370.0,2012,0,141,19.491525423728813
11370.0,2012,1,146,3.546099290780142
11370.0,2012,2,110,-24.65753424657534
11370.0,2012,3,132,20.0
11370.0,2013,0,133,0.7575757575757576
11370.0,2013,1,164,23.308270676691727
11370.0,2013,2,174,6.097560975609756
11370.0,2013,3,140,-19.54022988505747
11370.0,2014,0,137,-2.142857142857143
11370.0,2014,1,257,87.59124087591242
11370.0,2014,2,271,5.447470817120623
11370.0,2014,3,186,-31.365313653136536
11370.0,2015,0,114,-38.70967741935484
11370.0,2015,1,111,-2.631578947368421
11370.0,2015,2,141,27.027027027027028
11370.0,2015,3,111,-21.27659574468085
11370.0,2016,0,144,29.72972972972973
11370.0,2016,1,122,-15.277777777777779
11370.0,2016,2,89,-27.049180327868854
11370.0,2016,3,109,22.47191011235955
11370.0,2017,0,107,-1.834862385321101
11370.0,2017,1,101,-5.607476635514018
11370.0,2017,2,105,3.9603960396039604
11370.0,2017,3,65,-38.095238095238095
11370.0,2018,0,106,63.07692307692307
11370.0,2018,1,80,-24.528301886792452
11370.0,2018,2,76,-5.0
11370.0,2018,3,76,0.0
11370.0,2019,0,75,-1.3157894736842104
11370.0,2019,1,96,28.000000000000004
11370.0,2019,2,83,-13.541666666666666
11370.0,2019,3,79,-4.819277108433735
11370.0,2020,0,77,-2.5316455696202533
11370.0,2020,1,46,-40.25974025974026
11370.0,2020,2,58,26.08695652173913
11370.0,2020,3,33,-43.103448275862064
11370.0,2021,0,40,21.21212121212121
11370.0,2021,1,56,40.0
11370.0,2021,2,67,19.642857142857142
11370.0,2021,3,49,-26.865671641791046
11370.0,2022,0,61,24.489795918367346
11370.0,2022,1,71,16.39344262295082
11370.0,2022,2,57,-19.718309859154928
11370.0,2022,3,44,-22.807017543859647
11370.0,2023,0,60,36.36363636363637
11370.0,2023,1,55,-8.333333333333332
11371.0,2006,0,4,
11371.0,2006,1,4,0.0
11371.0,2006,2,4,0.0
11371.0,2006,3,2,-50.0
11371.0,2007,0,3,50.0
11371.0,2007,1,4,33.33333333333333
11371.0,2007,2,6,50.0
11371.0,2007,3,7,16.666666666666664
11371.0,2008,0,1,-85.71428571428571
11371.0,2008,1,2,100.0
11371.0,2008,2,1,-50.0
11371.0,2008,3,3,200.0
11371.0,2009,0,11,266.66666666666663
11371.0,2009,1,6,-45.45454545454545
11371.0,2009,2,5,-16.666666666666664
11371.0,2009,3,7,40.0
11371.0,2010,0,4,-42.857142857142854
11371.0,2010,1,5,25.0
11371.0,2010,2,4,-20.0
11371.0,2010,3,2,-50.0
11371.0,2011,0,4,100.0
11371.0,2011,1,4,0.0
11371.0,2011,2,1,-75.0
11371.0,2011,3,4,300.0
11371.0,2012,0,5,25.0
11371.0,2012,1,2,-60.0
11371.0,2012,2,11,450.0
11371.0,2012,3,46,318.1818181818182
11371.0,2013,0,38,-17.391304347826086
11371.0,2013,1,72,89.47368421052632
11371.0,2013,2,63,-12.5
11371.0,2013,3,61,-3.1746031746031744
11371.0,2014,0,56,-8.19672131147541
11371.0,2014,1,30,-46.42857142857143
11371.0,2014,2,19,-36.666666666666664
11371.0,2014,3,22,15.789473684210526
11371.0,2015,0,23,4.545454545454546
11371.0,2015,1,14,-39.130434782608695
11371.0,2015,2,22,57.14285714285714
11371.0,2015,3,11,-50.0
11371.0,2016,0,15,36.36363636363637
11371.0,2016,1,9,-40.0
11371.0,2016,2,6,-33.33333333333333
11371.0,2016,3,12,100.0
11371.0,2017,0,16,33.33333333333333
11371.0,2017,1,10,-37.5
11371.0,2017,2,11,10.0
11371.0,2017,3,19,72.72727272727273
11371.0,2018,0,13,-31.57894736842105
11371.0,2018,1,17,30.76923076923077
11371.0,2018,2,14,-17.647058823529413
11371.0,2018,3,12,-14.285714285714285
11371.0,2019,0,7,-41.66666666666667
11371.0,2019,1,8,14.285714285714285
11371.0,2019,2,19,137.5
11371.0,2019,3,14,-26.31578947368421
11371.0,2020,0,12,-14.285714285714285
11371.0,2020,1,4,-66.66666666666666
11371.0,2020,2,1,-75.0
11371.0,2020,3,1,0.0
11371.0,2021,0,1,0.0
11371.0,2021,1,5,400.0
11371.0,2021,2,3,-40.0
11371.0,2021,3,9,200.0
11371.0,2022,0,3,-66.66666666666666
11371.0,2022,1,4,33.33333333333333
11371.0,2022,2,14,250.0
11371.0,2022,3,4,-71.42857142857143
11371.0,2023,0,7,75.0
11371.0,2023,1,9,28.57142857142857
11372.0,2006,0,951,
11372.0,2006,1,894,-5.993690851735016
11372.0,2006,2,871,-2.5727069351230423
11372.0,2006,3,800,-8.151549942594718
11372.0,2007,0,919,14.875
11372.0,2007,1,857,-6.746463547334058
11372.0,2007,2,887,3.5005834305717616
11372.0,2007,3,781,-11.950394588500563
11372.0,2008,0,908,16.261203585147246
11372.0,2008,1,922,1.5418502202643172
11372.0,2008,2,785,-14.859002169197396
11372.0,2008,3,802,2.1656050955414012
11372.0,2009,0,1092,36.15960099750624
11372.0,2009,1,1054,-3.47985347985348
11372.0,2009,2,867,-17.741935483870968
11372.0,2009,3,854,-1.4994232987312572
11372.0,2010,0,1082,26.697892271662766
11372.0,2010,1,1026,-5.175600739371535
11372.0,2010,2,968,-5.653021442495127
11372.0,2010,3,874,-9.710743801652892
11372.0,2011,0,902,3.203661327231121
11372.0,2011,1,995,10.310421286031042
11372.0,2011,2,887,-10.854271356783919
11372.0,2011,3,738,-16.798196166854567
11372.0,2012,0,875,18.56368563685637
11372.0,2012,1,742,-15.2
11372.0,2012,2,693,-6.60377358490566
11372.0,2012,3,555,-19.913419913419915
11372.0,2013,0,776,39.81981981981982
11372.0,2013,1,790,1.804123711340206
11372.0,2013,2,728,-7.848101265822785
11372.0,2013,3,637,-12.5
11372.0,2014,0,762,19.623233908948194
11372.0,2014,1,721,-5.380577427821522
11372.0,2014,2,744,3.19001386962552
11372.0,2014,3,556,-25.268817204301076
11372.0,2015,0,600,7.913669064748201
11372.0,2015,1,674,12.333333333333334
11372.0,2015,2,545,-19.13946587537092
11372.0,2015,3,472,-13.394495412844037
11372.0,2016,0,430,-8.898305084745763
11372.0,2016,1,485,12.790697674418606
11372.0,2016,2,424,-12.577319587628866
11372.0,2016,3,429,1.179245283018868
11372.0,2017,0,464,8.158508158508159
11372.0,2017,1,404,-12.931034482758621
11372.0,2017,2,371,-8.16831683168317
11372.0,2017,3,289,-22.10242587601078
11372.0,2018,0,278,-3.8062283737024223
11372.0,2018,1,334,20.14388489208633
11372.0,2018,2,383,14.67065868263473
11372.0,2018,3,265,-30.809399477806785
11372.0,2019,0,280,5.660377358490567
11372.0,2019,1,286,2.142857142857143
11372.0,2019,2,264,-7.6923076923076925
11372.0,2019,3,234,-11.363636363636363
11372.0,2020,0,161,-31.196581196581196
11372.0,2020,1,158,-1.8633540372670807
11372.0,2020,2,102,-35.44303797468354
11372.0,2020,3,149,46.07843137254902
11372.0,2021,0,160,7.38255033557047
11372.0,2021,1,176,10.0
11372.0,2021,2,162,-7.954545454545454
11372.0,2021,3,182,12.345679012345679
11372.0,2022,0,268,47.25274725274725
11372.0,2022,1,335,25.0
11372.0,2022,2,329,-1.791044776119403
11372.0,2022,3,394,19.756838905775076
11372.0,2023,0,416,5.583756345177665
11372.0,2023,1,440,5.769230769230769
11373.0,2006,0,1039,
11373.0,2006,1,856,-17.613089509143407
11373.0,2006,2,820,-4.205607476635514
11373.0,2006,3,885,7.926829268292683
11373.0,2007,0,1032,16.610169491525422
11373.0,2007,1,1000,-3.10077519379845
11373.0,2007,2,1064,6.4
11373.0,2007,3,933,-12.31203007518797
11373.0,2008,0,1053,12.861736334405144
11373.0,2008,1,956,-9.211775878442545
11373.0,2008,2,820,-14.225941422594143
11373.0,2008,3,974,18.78048780487805
11373.0,2009,0,966,-0.8213552361396305
11373.0,2009,1,949,-1.7598343685300208
11373.0,2009,2,797,-16.01685985247629
11373.0,2009,3,853,7.026348808030113
11373.0,2010,0,950,11.371629542790153
11373.0,2010,1,980,3.1578947368421053
11373.0,2010,2,800,-18.367346938775512
11373.0,2010,3,958,19.75
11373.0,2011,0,908,-5.219206680584551
11373.0,2011,1,820,-9.691629955947137
11373.0,2011,2,761,-7.1951219512195115
11373.0,2011,3,799,4.993429697766097
11373.0,2012,0,814,1.877346683354193
11373.0,2012,1,710,-12.776412776412776
11373.0,2012,2,850,19.718309859154928
11373.0,2012,3,760,-10.588235294117647
11373.0,2013,0,743,-2.236842105263158
11373.0,2013,1,854,14.939434724091521
11373.0,2013,2,814,-4.683840749414521
11373.0,2013,3,760,-6.6339066339066335
11373.0,2014,0,720,-5.263157894736842
11373.0,2014,1,820,13.88888888888889
11373.0,2014,2,878,7.073170731707316
11373.0,2014,3,818,-6.83371298405467
11373.0,2015,0,763,-6.723716381418093
11373.0,2015,1,979,28.309305373525557
11373.0,2015,2,790,-19.30541368743616
11373.0,2015,3,849,7.468354430379747
11373.0,2016,0,786,-7.420494699646643
11373.0,2016,1,701,-10.814249363867685
11373.0,2016,2,644,-8.131241084165477
11373.0,2016,3,693,7.608695652173914
11373.0,2017,0,566,-18.326118326118326
11373.0,2017,1,605,6.890459363957597
11373.0,2017,2,577,-4.628099173553719
11373.0,2017,3,634,9.878682842287695
11373.0,2018,0,594,-6.309148264984227
11373.0,2018,1,690,16.161616161616163
11373.0,2018,2,639,-7.391304347826087
11373.0,2018,3,529,-17.214397496087635
11373.0,2019,0,578,9.262759924385634
11373.0,2019,1,593,2.5951557093425603
11373.0,2019,2,589,-0.6745362563237773
11373.0,2019,3,567,-3.7351443123938877
11373.0,2020,0,472,-16.75485008818342
11373.0,2020,1,306,-35.16949152542373
11373.0,2020,2,342,11.76470588235294
11373.0,2020,3,386,12.865497076023392
11373.0,2021,0,437,13.21243523316062
11373.0,2021,1,405,-7.322654462242563
11373.0,2021,2,429,5.9259259259259265
11373.0,2021,3,451,5.128205128205128
11373.0,2022,0,537,19.06873614190687
11373.0,2022,1,614,14.338919925512103
11373.0,2022,2,614,0.0
11373.0,2022,3,591,-3.7459283387622153
11373.0,2023,0,751,27.072758037225043
11373.0,2023,1,732,-2.5299600532623168
11374.0,2006,0,184,
11374.0,2006,1,151,-17.934782608695652
11374.0,2006,2,145,-3.9735099337748347
11374.0,2006,3,200,37.93103448275862
11374.0,2007,0,191,-4.5
11374.0,2007,1,181,-5.2356020942408374
11374.0,2007,2,179,-1.1049723756906076
11374.0,2007,3,149,-16.75977653631285
11374.0,2008,0,176,18.120805369127517
11374.0,2008,1,201,14.204545454545455
11374.0,2008,2,186,-7.462686567164178
11374.0,2008,3,192,3.225806451612903
11374.0,2009,0,173,-9.895833333333332
11374.0,2009,1,183,5.780346820809249
11374.0,2009,2,148,-19.12568306010929
11374.0,2009,3,159,7.4324324324324325
11374.0,2010,0,224,40.88050314465409
11374.0,2010,1,215,-4.017857142857143
11374.0,2010,2,197,-8.372093023255815
11374.0,2010,3,225,14.213197969543149
11374.0,2011,0,197,-12.444444444444445
11374.0,2011,1,230,16.751269035532996
11374.0,2011,2,205,-10.869565217391305
11374.0,2011,3,226,10.24390243902439
11374.0,2012,0,216,-4.424778761061947
11374.0,2012,1,215,-0.4629629629629629
11374.0,2012,2,210,-2.3255813953488373
11374.0,2012,3,257,22.380952380952383
11374.0,2013,0,269,4.669260700389105
11374.0,2013,1,235,-12.639405204460965
11374.0,2013,2,205,-12.76595744680851
11374.0,2013,3,236,15.121951219512194
11374.0,2014,0,216,-8.47457627118644
11374.0,2014,1,237,9.722222222222223
11374.0,2014,2,216,-8.860759493670885
11374.0,2014,3,215,-0.4629629629629629
11374.0,2015,0,142,-33.95348837209302
11374.0,2015,1,165,16.19718309859155
11374.0,2015,2,139,-15.757575757575756
11374.0,2015,3,152,9.352517985611511
11374.0,2016,0,134,-11.842105263157894
11374.0,2016,1,128,-4.477611940298507
11374.0,2016,2,100,-21.875
11374.0,2016,3,124,24.0
11374.0,2017,0,105,-15.32258064516129
11374.0,2017,1,79,-24.761904761904763
11374.0,2017,2,102,29.11392405063291
11374.0,2017,3,94,-7.8431372549019605
11374.0,2018,0,86,-8.51063829787234
11374.0,2018,1,82,-4.651162790697675
11374.0,2018,2,86,4.878048780487805
11374.0,2018,3,106,23.25581395348837
11374.0,2019,0,93,-12.264150943396226
11374.0,2019,1,89,-4.301075268817205
11374.0,2019,2,69,-22.47191011235955
11374.0,2019,3,79,14.492753623188406
11374.0,2020,0,77,-2.5316455696202533
11374.0,2020,1,50,-35.064935064935064
11374.0,2020,2,39,-22.0
11374.0,2020,3,58,48.717948717948715
11374.0,2021,0,85,46.55172413793103
11374.0,2021,1,62,-27.058823529411764
11374.0,2021,2,65,4.838709677419355
11374.0,2021,3,78,20.0
11374.0,2022,0,78,0.0
11374.0,2022,1,67,-14.102564102564102
11374.0,2022,2,96,43.28358208955223
11374.0,2022,3,77,-19.791666666666664
11374.0,2023,0,89,15.584415584415584
11374.0,2023,1,80,-10.112359550561797
11375.0,2006,0,432,
11375.0,2006,1,487,12.731481481481483
11375.0,2006,2,330,-32.238193018480494
11375.0,2006,3,366,10.909090909090908
11375.0,2007,0,423,15.573770491803279
11375.0,2007,1,451,6.619385342789598
11375.0,2007,2,355,-21.286031042128602
11375.0,2007,3,329,-7.323943661971831
11375.0,2008,0,357,8.51063829787234
11375.0,2008,1,401,12.324929971988796
11375.0,2008,2,329,-17.955112219451372
11375.0,2008,3,352,6.990881458966565
11375.0,2009,0,500,42.04545454545455
11375.0,2009,1,496,-0.8
11375.0,2009,2,402,-18.951612903225808
11375.0,2009,3,430,6.965174129353234
11375.0,2010,0,436,1.3953488372093024
11375.0,2010,1,452,3.669724770642202
11375.0,2010,2,325,-28.097345132743364
11375.0,2010,3,371,14.153846153846153
11375.0,2011,0,392,5.660377358490567
11375.0,2011,1,450,14.795918367346939
11375.0,2011,2,304,-32.44444444444444
11375.0,2011,3,360,18.421052631578945
11375.0,2012,0,435,20.833333333333336
11375.0,2012,1,393,-9.655172413793103
11375.0,2012,2,389,-1.0178117048346056
11375.0,2012,3,365,-6.169665809768637
11375.0,2013,0,418,14.520547945205479
11375.0,2013,1,470,12.440191387559809
11375.0,2013,2,345,-26.595744680851062
11375.0,2013,3,381,10.434782608695652
11375.0,2014,0,422,10.761154855643044
11375.0,2014,1,366,-13.270142180094787
11375.0,2014,2,448,22.404371584699454
11375.0,2014,3,414,-7.5892857142857135
11375.0,2015,0,381,-7.971014492753622
11375.0,2015,1,439,15.223097112860891
11375.0,2015,2,345,-21.4123006833713
11375.0,2015,3,373,8.115942028985506
11375.0,2016,0,400,7.238605898123325
11375.0,2016,1,312,-22.0
11375.0,2016,2,311,-0.3205128205128205
11375.0,2016,3,315,1.2861736334405145
11375.0,2017,0,317,0.6349206349206349
11375.0,2017,1,261,-17.665615141955836
11375.0,2017,2,257,-1.532567049808429
11375.0,2017,3,256,-0.38910505836575876
11375.0,2018,0,294,14.84375
11375.0,2018,1,278,-5.442176870748299
11375.0,2018,2,255,-8.273381294964029
11375.0,2018,3,340,33.33333333333333
