State_Assembly_District,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
82.0,2018,0,731,3.248587570621469
82.0,2018,1,643,-12.038303693570452
82.0,2018,2,667,3.7325038880248838
82.0,2018,3,681,2.0989505247376314
82.0,2019,0,617,-9.397944199706314
82.0,2019,1,609,-1.2965964343598055
82.0,2019,2,638,4.761904761904762
82.0,2019,3,510,-20.06269592476489
82.0,2020,0,473,-7.254901960784315
82.0,2020,1,301,-36.36363636363637
82.0,2020,2,308,2.3255813953488373
82.0,2020,3,444,44.15584415584416
82.0,2021,0,410,-7.657657657657657
82.0,2021,1,357,-12.926829268292684
82.0,2021,2,426,19.327731092436977
82.0,2021,3,426,0.0
82.0,2022,0,450,5.633802816901409
82.0,2022,1,481,6.888888888888889
82.0,2022,2,441,-8.316008316008316
82.0,2022,3,490,11.11111111111111
82.0,2023,0,702,43.26530612244898
82.0,2023,1,755,7.54985754985755
83.0,2006,0,1304,
83.0,2006,1,1231,-5.598159509202454
83.0,2006,2,1267,2.924451665312754
83.0,2006,3,1005,-20.67876874506709
83.0,2007,0,1478,47.06467661691542
83.0,2007,1,1362,-7.848443843031124
83.0,2007,2,1546,13.509544787077827
83.0,2007,3,1227,-20.633893919793014
83.0,2008,0,1410,14.91442542787286
83.0,2008,1,1363,-3.3333333333333335
83.0,2008,2,1470,7.850330154071901
83.0,2008,3,1411,-4.013605442176871
83.0,2009,0,1662,17.78880226789511
83.0,2009,1,1365,-17.870036101083034
83.0,2009,2,1377,0.8791208791208791
83.0,2009,3,1386,0.6535947712418301
83.0,2010,0,1456,5.05050505050505
83.0,2010,1,1477,1.4423076923076923
83.0,2010,2,1376,-6.838185511171294
83.0,2010,3,1357,-1.380813953488372
83.0,2011,0,1462,7.7376565954310985
83.0,2011,1,1381,-5.540355677154583
83.0,2011,2,1278,-7.4583635047067345
83.0,2011,3,1226,-4.068857589984351
83.0,2012,0,1220,-0.48939641109298526
83.0,2012,1,1218,-0.16393442622950818
83.0,2012,2,1144,-6.075533661740558
83.0,2012,3,1404,22.727272727272727
83.0,2013,0,1433,2.0655270655270654
83.0,2013,1,1330,-7.18771807397069
83.0,2013,2,1362,2.4060150375939853
83.0,2013,3,1163,-14.61086637298091
83.0,2014,0,1145,-1.5477214101461736
83.0,2014,1,1487,29.868995633187772
83.0,2014,2,1512,1.6812373907195695
83.0,2014,3,1104,-26.984126984126984
83.0,2015,0,1081,-2.083333333333333
83.0,2015,1,1233,14.061054579093431
83.0,2015,2,1265,2.5952960259529605
83.0,2015,3,1027,-18.814229249011856
83.0,2016,0,1144,11.39240506329114
83.0,2016,1,1167,2.0104895104895104
83.0,2016,2,1129,-3.2562125107112254
83.0,2016,3,1143,1.2400354295837024
83.0,2017,0,1149,0.5249343832020997
83.0,2017,1,1202,4.6127067014795475
83.0,2017,2,1118,-6.988352745424292
83.0,2017,3,1105,-1.1627906976744187
83.0,2018,0,1122,1.5384615384615385
83.0,2018,1,1024,-8.73440285204991
83.0,2018,2,1098,7.2265625
83.0,2018,3,917,-16.484517304189435
83.0,2019,0,1025,11.777535441657578
83.0,2019,1,908,-11.414634146341465
83.0,2019,2,1003,10.462555066079295
83.0,2019,3,718,-28.414755732801595
83.0,2020,0,651,-9.331476323119778
83.0,2020,1,508,-21.96620583717358
83.0,2020,2,611,20.275590551181104
83.0,2020,3,844,38.1342062193126
83.0,2021,0,807,-4.383886255924171
83.0,2021,1,628,-22.18091697645601
83.0,2021,2,800,27.388535031847134
83.0,2021,3,722,-9.75
83.0,2022,0,784,8.587257617728532
83.0,2022,1,769,-1.913265306122449
83.0,2022,2,780,1.4304291287386215
83.0,2022,3,877,12.435897435897436
83.0,2023,0,823,-6.1573546180159635
83.0,2023,1,940,14.21628189550425
84.0,2006,0,4062,
84.0,2006,1,3853,-5.145248645987198
84.0,2006,2,3669,-4.775499610692966
84.0,2006,3,3600,-1.8806214227309894
84.0,2007,0,4507,25.194444444444446
84.0,2007,1,3992,-11.426669625027735
84.0,2007,2,3974,-0.45090180360721444
84.0,2007,3,3675,-7.523905385002516
84.0,2008,0,4218,14.775510204081632
84.0,2008,1,4323,2.4893314366998576
84.0,2008,2,4041,-6.5232477446217905
84.0,2008,3,3641,-9.898539965355111
84.0,2009,0,4480,23.043120021971987
84.0,2009,1,4157,-7.209821428571428
84.0,2009,2,4141,-0.38489295164782295
84.0,2009,3,4192,1.2315865732914755
84.0,2010,0,3979,-5.081106870229007
84.0,2010,1,4293,7.891430007539582
84.0,2010,2,4037,-5.963195900302819
84.0,2010,3,3723,-7.778053009660639
84.0,2011,0,3952,6.150953532097771
84.0,2011,1,4110,3.9979757085020244
84.0,2011,2,3612,-12.116788321167883
84.0,2011,3,3812,5.537098560354374
84.0,2012,0,4604,20.776495278069255
84.0,2012,1,4028,-12.510860121633364
84.0,2012,2,4043,0.3723932472691162
84.0,2012,3,3835,-5.144694533762058
84.0,2013,0,4435,15.645371577574968
84.0,2013,1,4288,-3.314543404735062
84.0,2013,2,4016,-6.343283582089552
84.0,2013,3,4118,2.539840637450199
84.0,2014,0,4491,9.057795046138903
84.0,2014,1,4570,1.7590737029614785
84.0,2014,2,4720,3.282275711159737
84.0,2014,3,3981,-15.656779661016948
84.0,2015,0,4087,2.6626475759859334
84.0,2015,1,4094,0.1712747736726205
84.0,2015,2,4785,16.878358573522227
84.0,2015,3,4549,-4.932079414838036
84.0,2016,0,3989,-12.310397889646076
84.0,2016,1,4000,0.2757583354224116
84.0,2016,2,3648,-8.799999999999999
84.0,2016,3,3262,-10.581140350877192
84.0,2017,0,3323,1.870018393623544
84.0,2017,1,3052,-8.155281372253988
84.0,2017,2,2984,-2.2280471821756227
84.0,2017,3,2745,-8.009383378016086
84.0,2018,0,2720,-0.9107468123861567
84.0,2018,1,2410,-11.397058823529411
84.0,2018,2,2674,10.95435684647303
84.0,2018,3,2397,-10.359012715033659
84.0,2019,0,2705,12.849395077179809
84.0,2019,1,2536,-6.247689463955638
84.0,2019,2,2580,1.7350157728706623
84.0,2019,3,2243,-13.062015503875967
84.0,2020,0,1957,-12.75078020508248
84.0,2020,1,1253,-35.973428717424625
84.0,2020,2,1171,-6.5442936951316835
84.0,2020,3,1531,30.74295473953886
84.0,2021,0,1427,-6.792945787067277
84.0,2021,1,1183,-17.098808689558513
84.0,2021,2,1658,40.15215553677092
84.0,2021,3,1453,-12.364294330518698
84.0,2022,0,1832,26.083964211975225
84.0,2022,1,2137,16.648471615720524
84.0,2022,2,2184,2.1993448759943846
84.0,2022,3,2300,5.311355311355311
84.0,2023,0,2376,3.304347826086956
84.0,2023,1,2499,5.1767676767676765
85.0,2006,0,2865,
85.0,2006,1,2492,-13.019197207678884
85.0,2006,2,2811,12.800963081861957
85.0,2006,3,2487,-11.52614727854856
85.0,2007,0,3305,32.89103337354242
85.0,2007,1,3225,-2.4205748865355523
85.0,2007,2,2982,-7.534883720930233
85.0,2007,3,2867,-3.8564721663313213
85.0,2008,0,3311,15.486571328915241
85.0,2008,1,2997,-9.483539716097855
85.0,2008,2,2925,-2.4024024024024024
85.0,2008,3,2620,-10.427350427350428
85.0,2009,0,3111,18.740458015267176
85.0,2009,1,3073,-1.2214721954355512
85.0,2009,2,3068,-0.16270745200130166
85.0,2009,3,3019,-1.5971316818774446
85.0,2010,0,3276,8.512752567075191
85.0,2010,1,3327,1.5567765567765568
85.0,2010,2,2989,-10.159302675082657
85.0,2010,3,2909,-2.6764804282368684
85.0,2011,0,3679,26.469577174286695
85.0,2011,1,3682,0.08154389779831477
85.0,2011,2,3074,-16.512764801738186
85.0,2011,3,3292,7.0917371502927775
85.0,2012,0,3812,15.795868772782503
85.0,2012,1,3000,-21.30115424973767
85.0,2012,2,2967,-1.0999999999999999
85.0,2012,3,2581,-13.009774182676104
85.0,2013,0,2735,5.9666795815575355
85.0,2013,1,2702,-1.206581352833638
85.0,2013,2,2735,1.2213175425610658
85.0,2013,3,2459,-10.091407678244972
85.0,2014,0,2916,18.584790565270435
85.0,2014,1,2899,-0.5829903978052127
85.0,2014,2,2748,-5.208692652638841
85.0,2014,3,2283,-16.921397379912666
85.0,2015,0,2390,4.686815593517302
85.0,2015,1,2165,-9.414225941422593
85.0,2015,2,2141,-1.1085450346420322
85.0,2015,3,1890,-11.723493694535264
85.0,2016,0,2158,14.179894179894179
85.0,2016,1,2142,-0.7414272474513438
85.0,2016,2,1869,-12.745098039215685
85.0,2016,3,1724,-7.758159443552702
85.0,2017,0,1882,9.164733178654293
85.0,2017,1,1796,-4.569606801275238
85.0,2017,2,1772,-1.3363028953229399
85.0,2017,3,1682,-5.07900677200903
85.0,2018,0,1551,-7.788347205707491
85.0,2018,1,1585,2.192134107027724
85.0,2018,2,1499,-5.425867507886435
85.0,2018,3,1278,-14.743162108072047
85.0,2019,0,1394,9.076682316118937
85.0,2019,1,1236,-11.33428981348637
85.0,2019,2,1223,-1.051779935275081
85.0,2019,3,1013,-17.170891251022077
85.0,2020,0,1220,20.434353405725567
85.0,2020,1,849,-30.40983606557377
85.0,2020,2,839,-1.1778563015312131
85.0,2020,3,1100,31.108462455303933
85.0,2021,0,1079,-1.9090909090909092
85.0,2021,1,856,-20.667284522706208
85.0,2021,2,1090,27.33644859813084
85.0,2021,3,1003,-7.9816513761467895
85.0,2022,0,1333,32.901296111665005
85.0,2022,1,1485,11.40285071267817
85.0,2022,2,1275,-14.14141414141414
85.0,2022,3,1429,12.07843137254902
85.0,2023,0,1534,7.3477956613016095
85.0,2023,1,1640,6.910039113428944
86.0,2006,0,3170,
86.0,2006,1,3011,-5.0157728706624605
86.0,2006,2,3087,2.524078379275988
86.0,2006,3,3165,2.5267249757045676
86.0,2007,0,3885,22.748815165876778
86.0,2007,1,3339,-14.054054054054054
86.0,2007,2,3129,-6.289308176100629
86.0,2007,3,2916,-6.807286673058485
86.0,2008,0,3647,25.06858710562414
86.0,2008,1,3313,-9.158212229229504
86.0,2008,2,3155,-4.769091457893148
86.0,2008,3,3078,-2.4405705229793977
86.0,2009,0,3498,13.64522417153996
86.0,2009,1,3093,-11.578044596912521
86.0,2009,2,3085,-0.25864856126737795
86.0,2009,3,2814,-8.784440842787683
86.0,2010,0,2942,4.548685145700071
86.0,2010,1,2864,-2.6512576478586
86.0,2010,2,2748,-4.050279329608938
86.0,2010,3,2472,-10.043668122270741
86.0,2011,0,2907,17.597087378640776
86.0,2011,1,2573,-11.489508083935329
86.0,2011,2,2324,-9.67741935483871
86.0,2011,3,2289,-1.5060240963855422
86.0,2012,0,2768,20.92616863259065
86.0,2012,1,2497,-9.790462427745664
86.0,2012,2,2457,-1.6019223067681216
86.0,2012,3,1907,-22.385022385022385
86.0,2013,0,2019,5.873099108547457
86.0,2013,1,2175,7.726597325408618
86.0,2013,2,2078,-4.459770114942529
86.0,2013,3,1983,-4.571703561116458
86.0,2014,0,2267,14.321734745335352
86.0,2014,1,2347,3.5288928098809
86.0,2014,2,2407,2.556455048998722
86.0,2014,3,1869,-22.35147486497715
86.0,2015,0,1845,-1.2841091492776886
86.0,2015,1,1785,-3.2520325203252036
86.0,2015,2,1918,7.450980392156863
86.0,2015,3,1461,-23.826903023983313
86.0,2016,0,1511,3.4223134839151266
86.0,2016,1,1587,5.029781601588352
86.0,2016,2,1683,6.049149338374291
86.0,2016,3,1410,-16.22103386809269
86.0,2017,0,1618,14.75177304964539
86.0,2017,1,1502,-7.169344870210136
86.0,2017,2,1396,-7.057256990679095
86.0,2017,3,1572,12.607449856733524
86.0,2018,0,1684,7.124681933842239
86.0,2018,1,1589,-5.641330166270784
86.0,2018,2,1517,-4.531151667715545
86.0,2018,3,1454,-4.152933421226105
86.0,2019,0,1454,0.0
86.0,2019,1,1241,-14.649243466299863
86.0,2019,2,1226,-1.20870265914585
86.0,2019,3,1015,-17.210440456769984
86.0,2020,0,1034,1.87192118226601
86.0,2020,1,799,-22.727272727272727
86.0,2020,2,743,-7.008760951188986
86.0,2020,3,789,6.191117092866756
86.0,2021,0,863,9.37896070975919
86.0,2021,1,724,-16.10660486674392
86.0,2021,2,919,26.933701657458563
86.0,2021,3,866,-5.767138193688792
86.0,2022,0,1004,15.935334872979215
86.0,2022,1,1050,4.581673306772909
86.0,2022,2,1079,2.761904761904762
86.0,2022,3,1395,29.28637627432808
86.0,2023,0,1255,-10.03584229390681
86.0,2023,1,1395,11.155378486055776
87.0,2006,0,1307,
87.0,2006,1,1239,-5.202754399387912
87.0,2006,2,1481,19.5318805488297
87.0,2006,3,1413,-4.591492234976367
87.0,2007,0,1608,13.800424628450106
87.0,2007,1,1791,11.380597014925373
87.0,2007,2,1613,-9.93858179787828
87.0,2007,3,1449,-10.167389956602605
87.0,2008,0,1687,16.425120772946862
87.0,2008,1,1568,-7.053941908713693
87.0,2008,2,1665,6.186224489795919
87.0,2008,3,1432,-13.993993993993994
87.0,2009,0,1600,11.731843575418994
87.0,2009,1,1513,-5.4375
87.0,2009,2,1413,-6.609385327164574
87.0,2009,3,1367,-3.255484784147204
87.0,2010,0,1560,14.118507681053401
87.0,2010,1,1546,-0.8974358974358974
87.0,2010,2,1471,-4.851228978007762
87.0,2010,3,1542,4.826648538409246
87.0,2011,0,1710,10.894941634241246
87.0,2011,1,1575,-7.894736842105263
87.0,2011,2,1407,-10.666666666666668
87.0,2011,3,1293,-8.102345415778252
87.0,2012,0,1504,16.318638824439287
87.0,2012,1,1146,-23.8031914893617
87.0,2012,2,1373,19.80802792321117
87.0,2012,3,1036,-24.544792425345957
87.0,2013,0,1077,3.9575289575289574
87.0,2013,1,1152,6.963788300835655
87.0,2013,2,1224,6.25
87.0,2013,3,1036,-15.359477124183007
87.0,2014,0,1085,4.72972972972973
87.0,2014,1,1076,-0.8294930875576038
87.0,2014,2,1128,4.83271375464684
87.0,2014,3,923,-18.173758865248228
87.0,2015,0,948,2.7085590465872156
87.0,2015,1,943,-0.5274261603375527
87.0,2015,2,1282,35.949098621421
87.0,2015,3,813,-36.58346333853354
87.0,2016,0,806,-0.8610086100861009
87.0,2016,1,855,6.079404466501241
87.0,2016,2,981,14.736842105263156
87.0,2016,3,819,-16.51376146788991
87.0,2017,0,891,8.791208791208792
87.0,2017,1,821,-7.856341189674524
87.0,2017,2,832,1.3398294762484775
87.0,2017,3,678,-18.509615384615387
87.0,2018,0,725,6.932153392330384
87.0,2018,1,680,-6.206896551724138
87.0,2018,2,726,6.764705882352941
87.0,2018,3,568,-21.763085399449036
87.0,2019,0,597,5.105633802816902
87.0,2019,1,599,0.33500837520938026
87.0,2019,2,535,-10.684474123539232
87.0,2019,3,490,-8.411214953271028
87.0,2020,0,475,-3.061224489795918
87.0,2020,1,311,-34.526315789473685
87.0,2020,2,265,-14.790996784565916
87.0,2020,3,402,51.698113207547166
87.0,2021,0,439,9.203980099502488
87.0,2021,1,312,-28.929384965831435
87.0,2021,2,442,41.66666666666667
87.0,2021,3,480,8.597285067873303
87.0,2022,0,385,-19.791666666666664
87.0,2022,1,498,29.35064935064935
87.0,2022,2,592,18.87550200803213
87.0,2022,3,686,15.878378378378377
87.0,2023,0,753,9.7667638483965
87.0,2023,1,748,-0.6640106241699867
