Police_Precinct,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
18.0,2019,1,815,2.7742749054224465
18.0,2019,2,819,0.49079754601227
18.0,2019,3,702,-14.285714285714285
18.0,2020,0,683,-2.7065527065527064
18.0,2020,1,381,-44.21669106881406
18.0,2020,2,324,-14.960629921259844
18.0,2020,3,503,55.24691358024691
18.0,2021,0,512,1.7892644135188867
18.0,2021,1,544,6.25
18.0,2021,2,695,27.75735294117647
18.0,2021,3,726,4.460431654676259
18.0,2022,0,607,-16.391184573002754
18.0,2022,1,697,14.827018121911037
18.0,2022,2,759,8.895265423242469
18.0,2022,3,894,17.786561264822133
18.0,2023,0,763,-14.65324384787472
18.0,2023,1,911,19.39711664482307
19.0,2006,0,969,
19.0,2006,1,899,-7.223942208462332
19.0,2006,2,910,1.2235817575083427
19.0,2006,3,954,4.835164835164836
19.0,2007,0,903,-5.345911949685535
19.0,2007,1,933,3.322259136212625
19.0,2007,2,907,-2.786709539121115
19.0,2007,3,874,-3.6383682469680267
19.0,2008,0,812,-7.093821510297483
19.0,2008,1,814,0.24630541871921183
19.0,2008,2,891,9.45945945945946
19.0,2008,3,773,-13.243546576879911
19.0,2009,0,884,14.359637774902975
19.0,2009,1,873,-1.244343891402715
19.0,2009,2,687,-21.305841924398624
19.0,2009,3,815,18.631732168850075
19.0,2010,0,807,-0.98159509202454
19.0,2010,1,766,-5.080545229244114
19.0,2010,2,816,6.527415143603134
19.0,2010,3,818,0.24509803921568626
19.0,2011,0,847,3.5452322738386304
19.0,2011,1,852,0.5903187721369539
19.0,2011,2,736,-13.615023474178404
19.0,2011,3,829,12.635869565217392
19.0,2012,0,840,1.3268998793727382
19.0,2012,1,798,-5.0
19.0,2012,2,902,13.032581453634084
19.0,2012,3,827,-8.314855875831485
19.0,2013,0,861,4.111245465538089
19.0,2013,1,827,-3.948896631823461
19.0,2013,2,782,-5.441354292623942
19.0,2013,3,717,-8.312020460358056
19.0,2014,0,718,0.1394700139470014
19.0,2014,1,859,19.637883008356546
19.0,2014,2,757,-11.874272409778813
19.0,2014,3,682,-9.907529722589167
19.0,2015,0,647,-5.131964809384164
19.0,2015,1,730,12.828438948995363
19.0,2015,2,732,0.273972602739726
19.0,2015,3,705,-3.6885245901639343
19.0,2016,0,743,5.390070921985815
19.0,2016,1,733,-1.3458950201884252
19.0,2016,2,701,-4.365620736698499
19.0,2016,3,669,-4.56490727532097
19.0,2017,0,676,1.046337817638266
19.0,2017,1,707,4.585798816568047
19.0,2017,2,777,9.900990099009901
19.0,2017,3,704,-9.395109395109396
19.0,2018,0,679,-3.5511363636363638
19.0,2018,1,551,-18.851251840942563
19.0,2018,2,542,-1.6333938294010888
19.0,2018,3,594,9.59409594095941
19.0,2019,0,597,0.5050505050505051
19.0,2019,1,622,4.1876046901172534
19.0,2019,2,589,-5.305466237942122
19.0,2019,3,625,6.112054329371817
19.0,2020,0,511,-18.240000000000002
19.0,2020,1,301,-41.0958904109589
19.0,2020,2,269,-10.631229235880399
19.0,2020,3,393,46.09665427509294
19.0,2021,0,394,0.2544529262086514
19.0,2021,1,347,-11.928934010152284
19.0,2021,2,386,11.239193083573488
19.0,2021,3,421,9.067357512953368
19.0,2022,0,445,5.7007125890736345
19.0,2022,1,567,27.415730337078653
19.0,2022,2,585,3.1746031746031744
19.0,2022,3,575,-1.7094017094017095
19.0,2023,0,507,-11.826086956521738
19.0,2023,1,528,4.142011834319527
20.0,2006,0,533,
20.0,2006,1,553,3.75234521575985
20.0,2006,2,492,-11.030741410488245
20.0,2006,3,559,13.617886178861788
20.0,2007,0,594,6.261180679785331
20.0,2007,1,639,7.575757575757576
20.0,2007,2,559,-12.519561815336463
20.0,2007,3,569,1.7889087656529516
20.0,2008,0,665,16.87170474516696
20.0,2008,1,637,-4.2105263157894735
20.0,2008,2,505,-20.722135007849293
20.0,2008,3,524,3.762376237623762
20.0,2009,0,661,26.14503816793893
20.0,2009,1,692,4.689863842662632
20.0,2009,2,602,-13.005780346820808
20.0,2009,3,567,-5.813953488372093
20.0,2010,0,618,8.994708994708994
20.0,2010,1,562,-9.06148867313916
20.0,2010,2,603,7.295373665480427
20.0,2010,3,515,-14.593698175787729
20.0,2011,0,636,23.495145631067963
20.0,2011,1,587,-7.70440251572327
20.0,2011,2,466,-20.61328790459966
20.0,2011,3,510,9.44206008583691
20.0,2012,0,491,-3.7254901960784315
20.0,2012,1,535,8.961303462321792
20.0,2012,2,504,-5.794392523364486
20.0,2012,3,490,-2.7777777777777777
20.0,2013,0,606,23.6734693877551
20.0,2013,1,503,-16.996699669966997
20.0,2013,2,511,1.5904572564612325
20.0,2013,3,511,0.0
20.0,2014,0,557,9.001956947162427
20.0,2014,1,631,13.285457809694792
20.0,2014,2,610,-3.328050713153724
20.0,2014,3,486,-20.327868852459016
20.0,2015,0,461,-5.1440329218107
20.0,2015,1,512,11.062906724511931
20.0,2015,2,517,0.9765625
20.0,2015,3,443,-14.313346228239846
20.0,2016,0,462,4.288939051918736
20.0,2016,1,512,10.822510822510822
20.0,2016,2,434,-15.234375
20.0,2016,3,474,9.216589861751153
20.0,2017,0,466,-1.6877637130801686
20.0,2017,1,533,14.377682403433475
20.0,2017,2,467,-12.382739212007504
20.0,2017,3,452,-3.2119914346895073
20.0,2018,0,442,-2.2123893805309733
20.0,2018,1,426,-3.619909502262444
20.0,2018,2,386,-9.389671361502346
20.0,2018,3,413,6.994818652849741
20.0,2019,0,392,-5.084745762711865
20.0,2019,1,405,3.316326530612245
20.0,2019,2,357,-11.851851851851853
20.0,2019,3,338,-5.322128851540616
20.0,2020,0,278,-17.75147928994083
20.0,2020,1,145,-47.84172661870504
20.0,2020,2,193,33.10344827586207
20.0,2020,3,197,2.072538860103627
20.0,2021,0,287,45.68527918781726
20.0,2021,1,208,-27.526132404181187
20.0,2021,2,233,12.01923076923077
20.0,2021,3,305,30.90128755364807
20.0,2022,0,297,-2.622950819672131
20.0,2022,1,301,1.3468013468013467
20.0,2022,2,252,-16.27906976744186
20.0,2022,3,256,1.5873015873015872
20.0,2023,0,243,-5.078125
20.0,2023,1,284,16.872427983539097
22.0,2006,0,192,
22.0,2006,1,257,33.85416666666667
22.0,2006,2,180,-29.961089494163424
22.0,2006,3,147,-18.333333333333332
22.0,2007,0,181,23.12925170068027
22.0,2007,1,284,56.9060773480663
22.0,2007,2,238,-16.19718309859155
22.0,2007,3,158,-33.61344537815126
22.0,2008,0,195,23.417721518987342
22.0,2008,1,219,12.307692307692308
22.0,2008,2,305,39.26940639269406
22.0,2008,3,196,-35.73770491803279
22.0,2009,0,188,-4.081632653061225
22.0,2009,1,224,19.148936170212767
22.0,2009,2,260,16.071428571428573
22.0,2009,3,153,-41.15384615384615
22.0,2010,0,194,26.797385620915033
22.0,2010,1,231,19.072164948453608
22.0,2010,2,317,37.22943722943723
22.0,2010,3,198,-37.53943217665615
22.0,2011,0,162,-18.181818181818183
22.0,2011,1,251,54.93827160493827
22.0,2011,2,226,-9.9601593625498
22.0,2011,3,197,-12.831858407079647
22.0,2012,0,168,-14.720812182741117
22.0,2012,1,234,39.285714285714285
22.0,2012,2,224,-4.273504273504273
22.0,2012,3,158,-29.464285714285715
22.0,2013,0,106,-32.91139240506329
22.0,2013,1,221,108.49056603773586
22.0,2013,2,222,0.4524886877828055
22.0,2013,3,131,-40.99099099099099
22.0,2014,0,85,-35.11450381679389
22.0,2014,1,244,187.05882352941177
22.0,2014,2,191,-21.721311475409834
22.0,2014,3,78,-59.16230366492147
22.0,2015,0,56,-28.205128205128204
22.0,2015,1,212,278.57142857142856
22.0,2015,2,207,-2.358490566037736
22.0,2015,3,130,-37.19806763285024
22.0,2016,0,92,-29.230769230769234
22.0,2016,1,115,25.0
22.0,2016,2,107,-6.956521739130435
22.0,2016,3,65,-39.25233644859813
22.0,2017,0,75,15.384615384615385
22.0,2017,1,104,38.666666666666664
22.0,2017,2,97,-6.730769230769231
22.0,2017,3,75,-22.68041237113402
22.0,2018,0,51,-32.0
22.0,2018,1,64,25.49019607843137
22.0,2018,2,73,14.0625
22.0,2018,3,33,-54.794520547945204
22.0,2019,0,27,-18.181818181818183
22.0,2019,1,52,92.5925925925926
22.0,2019,2,75,44.230769230769226
22.0,2019,3,21,-72.0
22.0,2020,0,24,14.285714285714285
22.0,2020,1,16,-33.33333333333333
22.0,2020,2,20,25.0
22.0,2020,3,21,5.0
22.0,2021,0,21,0.0
22.0,2021,1,29,38.095238095238095
22.0,2021,2,29,0.0
22.0,2021,3,24,-17.24137931034483
22.0,2022,0,19,-20.833333333333336
22.0,2022,1,29,52.63157894736842
22.0,2022,2,73,151.72413793103448
22.0,2022,3,44,-39.726027397260275
22.0,2023,0,42,-4.545454545454546
22.0,2023,1,52,23.809523809523807
23.0,2006,0,1465,
23.0,2006,1,1463,-0.13651877133105803
23.0,2006,2,1399,-4.3745727956254274
23.0,2006,3,1443,3.1451036454610435
23.0,2007,0,1519,5.2668052668052665
23.0,2007,1,1347,-11.323238973008557
23.0,2007,2,1467,8.908685968819599
23.0,2007,3,1373,-6.407634628493525
23.0,2008,0,1546,12.60014566642389
23.0,2008,1,1335,-13.648124191461836
23.0,2008,2,1433,7.340823970037453
23.0,2008,3,1305,-8.932309839497558
23.0,2009,0,1527,17.011494252873565
23.0,2009,1,1635,7.072691552062868
23.0,2009,2,1580,-3.3639143730886847
23.0,2009,3,1238,-21.645569620253163
23.0,2010,0,1616,30.533117932148627
23.0,2010,1,1418,-12.252475247524753
23.0,2010,2,1408,-0.7052186177715092
23.0,2010,3,1415,0.4971590909090909
23.0,2011,0,1786,26.219081272084804
23.0,2011,1,1471,-17.63717805151176
23.0,2011,2,1356,-7.8178110129163825
23.0,2011,3,1317,-2.8761061946902653
23.0,2012,0,1358,3.1131359149582387
23.0,2012,1,1506,10.89837997054492
23.0,2012,2,1427,-5.245683930942895
23.0,2012,3,1048,-26.559215136650316
23.0,2013,0,1294,23.473282442748094
23.0,2013,1,1575,21.715610510046368
23.0,2013,2,1347,-14.476190476190476
23.0,2013,3,1186,-11.952487008166296
23.0,2014,0,1391,17.284991568296796
23.0,2014,1,1381,-0.7189072609633357
23.0,2014,2,1388,0.5068790731354091
23.0,2014,3,1076,-22.478386167146976
23.0,2015,0,1134,5.390334572490707
23.0,2015,1,1210,6.701940035273369
23.0,2015,2,1378,13.884297520661157
23.0,2015,3,1260,-8.563134978229318
23.0,2016,0,1248,-0.9523809523809524
23.0,2016,1,1248,0.0
23.0,2016,2,1074,-13.942307692307693
23.0,2016,3,1012,-5.772811918063315
23.0,2017,0,1005,-0.691699604743083
23.0,2017,1,1029,2.3880597014925375
23.0,2017,2,962,-6.511175898931001
23.0,2017,3,1003,4.261954261954262
23.0,2018,0,1026,2.293120638085743
23.0,2018,1,858,-16.374269005847953
23.0,2018,2,712,-17.016317016317018
23.0,2018,3,636,-10.674157303370785
23.0,2019,0,715,12.421383647798741
23.0,2019,1,720,0.6993006993006993
23.0,2019,2,664,-7.777777777777778
23.0,2019,3,601,-9.487951807228916
23.0,2020,0,585,-2.6622296173044924
23.0,2020,1,389,-33.5042735042735
23.0,2020,2,399,2.570694087403599
23.0,2020,3,480,20.30075187969925
23.0,2021,0,435,-9.375
23.0,2021,1,446,2.528735632183908
23.0,2021,2,447,0.2242152466367713
23.0,2021,3,403,-9.843400447427292
23.0,2022,0,468,16.129032258064516
23.0,2022,1,562,20.085470085470085
23.0,2022,2,522,-7.11743772241993
23.0,2022,3,495,-5.172413793103448
23.0,2023,0,557,12.525252525252526
23.0,2023,1,660,18.491921005385997
24.0,2006,0,673,
24.0,2006,1,747,10.99554234769688
24.0,2006,2,687,-8.032128514056225
24.0,2006,3,787,14.556040756914118
24.0,2007,0,957,21.601016518424395
24.0,2007,1,927,-3.1347962382445136
24.0,2007,2,945,1.9417475728155338
24.0,2007,3,744,-21.26984126984127
24.0,2008,0,879,18.14516129032258
24.0,2008,1,827,-5.915813424345847
24.0,2008,2,811,-1.9347037484885126
24.0,2008,3,782,-3.5758323057953145
24.0,2009,0,966,23.52941176470588
24.0,2009,1,774,-19.875776397515526
24.0,2009,2,821,6.072351421188631
24.0,2009,3,732,-10.840438489646772
24.0,2010,0,798,9.01639344262295
24.0,2010,1,816,2.2556390977443606
24.0,2010,2,757,-7.230392156862746
24.0,2010,3,672,-11.228533685601057
24.0,2011,0,768,14.285714285714285
24.0,2011,1,732,-4.6875
24.0,2011,2,651,-11.065573770491802
24.0,2011,3,637,-2.1505376344086025
24.0,2012,0,758,18.995290423861853
24.0,2012,1,782,3.16622691292876
24.0,2012,2,833,6.521739130434782
24.0,2012,3,655,-21.368547418967587
24.0,2013,0,773,18.015267175572518
24.0,2013,1,724,-6.338939197930142
24.0,2013,2,669,-7.596685082872928
24.0,2013,3,644,-3.7369207772795217
24.0,2014,0,660,2.484472049689441
24.0,2014,1,724,9.696969696969697
24.0,2014,2,682,-5.801104972375691
24.0,2014,3,621,-8.944281524926687
24.0,2015,0,639,2.898550724637681
24.0,2015,1,761,19.092331768388107
24.0,2015,2,692,-9.067017082785808
24.0,2015,3,552,-20.23121387283237
24.0,2016,0,657,19.021739130434785
24.0,2016,1,578,-12.02435312024353
24.0,2016,2,584,1.0380622837370241
24.0,2016,3,480,-17.80821917808219
24.0,2017,0,582,21.25
24.0,2017,1,635,9.106529209621993
24.0,2017,2,518,-18.425196850393704
24.0,2017,3,463,-10.617760617760617
24.0,2018,0,570,23.110151187904968
24.0,2018,1,411,-27.89473684210526
24.0,2018,2,402,-2.18978102189781
24.0,2018,3,405,0.7462686567164178
24.0,2019,0,352,-13.086419753086421
24.0,2019,1,355,0.8522727272727272
24.0,2019,2,362,1.971830985915493
24.0,2019,3,327,-9.668508287292818
24.0,2020,0,385,17.737003058103976
24.0,2020,1,253,-34.285714285714285
24.0,2020,2,258,1.9762845849802373
24.0,2020,3,324,25.581395348837212
24.0,2021,0,373,15.123456790123457
24.0,2021,1,311,-16.621983914209114
24.0,2021,2,390,25.401929260450164
24.0,2021,3,418,7.179487179487179
24.0,2022,0,370,-11.483253588516746
24.0,2022,1,463,25.135135135135133
24.0,2022,2,464,0.21598272138228944
24.0,2022,3,420,-9.482758620689655
24.0,2023,0,516,22.857142857142858
24.0,2023,1,493,-4.457364341085271
25.0,2006,0,2120,
25.0,2006,1,1883,-11.179245283018869
25.0,2006,2,1970,4.620286776420605
25.0,2006,3,2075,5.32994923857868
25.0,2007,0,2637,27.084337349397593
25.0,2007,1,2264,-14.144861585134622
25.0,2007,2,2239,-1.1042402826855124
25.0,2007,3,2070,-7.548012505582849
25.0,2008,0,2519,21.690821256038646
25.0,2008,1,2367,-6.034140531957126
25.0,2008,2,2103,-11.153358681875792
25.0,2008,3,1920,-8.7018544935806
25.0,2009,0,2555,33.07291666666667
25.0,2009,1,2297,-10.097847358121331
25.0,2009,2,2045,-10.970831519373094
25.0,2009,3,1985,-2.93398533007335
25.0,2010,0,2407,21.259445843828715
25.0,2010,1,2896,20.315745741587037
25.0,2010,2,2363,-18.404696132596683
25.0,2010,3,2271,-3.893355903512484
25.0,2011,0,2410,6.120651695288419
25.0,2011,1,2438,1.161825726141079
25.0,2011,2,1997,-18.088597210828546
25.0,2011,3,1906,-4.556835252879319
25.0,2012,0,2542,33.36831059811123
25.0,2012,1,2398,-5.664830841856806
25.0,2012,2,2462,2.6688907422852375
25.0,2012,3,2036,-17.303005686433796
25.0,2013,0,2649,30.108055009823183
25.0,2013,1,2343,-11.551528878822197
25.0,2013,2,2486,6.103286384976526
25.0,2013,3,2356,-5.229283990345937
25.0,2014,0,2784,18.166383701188455
25.0,2014,1,2686,-3.5201149425287355
25.0,2014,2,2358,-12.211466865227104
25.0,2014,3,1823,-22.68871925360475
25.0,2015,0,1814,-0.4936917169500823
25.0,2015,1,1838,1.3230429988974641
25.0,2015,2,2112,14.907508161044614
25.0,2015,3,1643,-22.206439393939394
25.0,2016,0,1780,8.338405356055995
25.0,2016,1,1780,0.0
25.0,2016,2,1662,-6.629213483146068
25.0,2016,3,1469,-11.612515042117929
25.0,2017,0,1514,3.063308373042886
25.0,2017,1,1693,11.822985468956407
25.0,2017,2,1818,7.383343177790904
25.0,2017,3,1487,-18.206820682068205
25.0,2018,0,1537,3.362474781439139
25.0,2018,1,1245,-18.99804814573845
25.0,2018,2,1422,14.216867469879519
25.0,2018,3,1158,-18.565400843881857
25.0,2019,0,1315,13.557858376511225
25.0,2019,1,1248,-5.095057034220532
25.0,2019,2,1185,-5.048076923076923
25.0,2019,3,923,-22.109704641350213
25.0,2020,0,1066,15.492957746478872
25.0,2020,1,622,-41.651031894934334
25.0,2020,2,429,-31.028938906752412
25.0,2020,3,681,58.74125874125874
25.0,2021,0,882,29.515418502202646
25.0,2021,1,688,-21.99546485260771
25.0,2021,2,752,9.30232558139535
25.0,2021,3,622,-17.287234042553195
25.0,2022,0,770,23.79421221864952
25.0,2022,1,787,2.207792207792208
25.0,2022,2,753,-4.320203303684879
25.0,2022,3,721,-4.249667994687915
25.0,2023,0,849,17.753120665742024
25.0,2023,1,943,11.071849234393403
26.0,2006,0,657,
26.0,2006,1,540,-17.80821917808219
26.0,2006,2,701,29.814814814814817
26.0,2006,3,661,-5.706134094151213
26.0,2007,0,707,6.959152798789712
26.0,2007,1,649,-8.203677510608204
26.0,2007,2,747,15.10015408320493
26.0,2007,3,603,-19.27710843373494
26.0,2008,0,673,11.608623548922056
26.0,2008,1,778,15.601783060921248
26.0,2008,2,880,13.110539845758353
26.0,2008,3,832,-5.454545454545454
26.0,2009,0,916,10.096153846153847
26.0,2009,1,850,-7.20524017467249
26.0,2009,2,836,-1.647058823529412
26.0,2009,3,678,-18.899521531100476
26.0,2010,0,789,16.371681415929203
26.0,2010,1,847,7.3510773130545
26.0,2010,2,882,4.132231404958678
26.0,2010,3,781,-11.45124716553288
26.0,2011,0,862,10.371318822023047
26.0,2011,1,843,-2.2041763341067284
26.0,2011,2,833,-1.1862396204033214
26.0,2011,3,723,-13.205282112845138
26.0,2012,0,978,35.26970954356847
26.0,2012,1,876,-10.429447852760736
26.0,2012,2,1036,18.2648401826484
26.0,2012,3,798,-22.972972972972975
26.0,2013,0,897,12.406015037593985
26.0,2013,1,1019,13.600891861761427
26.0,2013,2,952,-6.575073601570167
26.0,2013,3,849,-10.819327731092438
26.0,2014,0,787,-7.302709069493522
26.0,2014,1,857,8.89453621346887
26.0,2014,2,600,-29.98833138856476
26.0,2014,3,615,2.5
26.0,2015,0,527,-14.308943089430896
26.0,2015,1,771,46.29981024667932
26.0,2015,2,811,5.188067444876784
26.0,2015,3,527,-35.01849568434032
26.0,2016,0,628,19.165085388994306
26.0,2016,1,578,-7.961783439490445
26.0,2016,2,521,-9.86159169550173
26.0,2016,3,478,-8.253358925143955
26.0,2017,0,566,18.410041841004183
26.0,2017,1,537,-5.123674911660777
26.0,2017,2,422,-21.415270018621975
26.0,2017,3,497,17.77251184834123
26.0,2018,0,527,6.036217303822937
26.0,2018,1,451,-14.421252371916509
26.0,2018,2,483,7.095343680709535
26.0,2018,3,402,-16.77018633540373
26.0,2019,0,396,-1.4925373134328357
26.0,2019,1,496,25.252525252525253
26.0,2019,2,418,-15.725806451612904
26.0,2019,3,363,-13.157894736842104
26.0,2020,0,345,-4.958677685950414
26.0,2020,1,244,-29.275362318840582
26.0,2020,2,213,-12.704918032786885
26.0,2020,3,261,22.535211267605636
26.0,2021,0,310,18.773946360153257
26.0,2021,1,230,-25.806451612903224
26.0,2021,2,246,6.956521739130435
26.0,2021,3,276,12.195121951219512
26.0,2022,0,335,21.3768115942029
26.0,2022,1,248,-25.970149253731346
26.0,2022,2,224,-9.67741935483871
26.0,2022,3,224,0.0
26.0,2023,0,267,19.196428571428573
26.0,2023,1,287,7.490636704119851
28.0,2006,0,1627,
28.0,2006,1,1635,0.4917025199754148
28.0,2006,2,1564,-4.342507645259939
28.0,2006,3,1511,-3.3887468030690537
28.0,2007,0,1830,21.111846459298476
28.0,2007,1,1702,-6.994535519125683
28.0,2007,2,1481,-12.98472385428907
28.0,2007,3,1381,-6.75219446320054
28.0,2008,0,1518,9.920347574221578
28.0,2008,1,1594,5.006587615283268
28.0,2008,2,1540,-3.3877038895859477
28.0,2008,3,1641,6.558441558441558
28.0,2009,0,1818,10.786106032906764
28.0,2009,1,1989,9.405940594059405
28.0,2009,2,1833,-7.8431372549019605
28.0,2009,3,1718,-6.2738679759956355
28.0,2010,0,1764,2.6775320139697323
28.0,2010,1,1818,3.061224489795918
28.0,2010,2,1499,-17.546754675467547
28.0,2010,3,1627,8.539026017344895
28.0,2011,0,1733,6.515058389674247
28.0,2011,1,1664,-3.981534910559723
28.0,2011,2,1473,-11.478365384615383
28.0,2011,3,1518,3.054989816700611
28.0,2012,0,1886,24.242424242424242
28.0,2012,1,1544,-18.133616118769883
28.0,2012,2,1784,15.544041450777202
28.0,2012,3,1224,-31.390134529147986
28.0,2013,0,1616,32.02614379084967
28.0,2013,1,1668,3.217821782178218
28.0,2013,2,1506,-9.712230215827338
28.0,2013,3,1386,-7.968127490039841
28.0,2014,0,1453,4.834054834054834
28.0,2014,1,1499,3.1658637302133514
28.0,2014,2,1532,2.201467645096731
28.0,2014,3,1181,-22.911227154046998
28.0,2015,0,1112,-5.842506350550381
28.0,2015,1,1182,6.294964028776978
28.0,2015,2,1076,-8.967851099830796
28.0,2015,3,959,-10.87360594795539
28.0,2016,0,1139,18.769551616266945
28.0,2016,1,1155,1.404741000877963
28.0,2016,2,1111,-3.8095238095238098
28.0,2016,3,1011,-9.000900090009
28.0,2017,0,983,-2.7695351137487636
28.0,2017,1,819,-16.683621566632755
28.0,2017,2,857,4.63980463980464
28.0,2017,3,724,-15.519253208868145
28.0,2018,0,734,1.3812154696132597
28.0,2018,1,662,-9.809264305177113
28.0,2018,2,501,-24.3202416918429
28.0,2018,3,473,-5.588822355289421
28.0,2019,0,582,23.044397463002113
28.0,2019,1,616,5.841924398625429
28.0,2019,2,526,-14.61038961038961
28.0,2019,3,475,-9.695817490494296
28.0,2020,0,508,6.947368421052631
28.0,2020,1,260,-48.818897637795274
28.0,2020,2,249,-4.230769230769231
28.0,2020,3,451,81.12449799196787
28.0,2021,0,471,4.434589800443459
28.0,2021,1,494,4.8832271762208075
28.0,2021,2,513,3.8461538461538463
28.0,2021,3,469,-8.57699805068226
28.0,2022,0,622,32.6226012793177
28.0,2022,1,560,-9.967845659163988
28.0,2022,2,523,-6.607142857142858
28.0,2022,3,760,45.31548757170172
28.0,2023,0,646,-15.0
28.0,2023,1,567,-12.229102167182662
30.0,2006,0,1172,
30.0,2006,1,1163,-0.7679180887372014
30.0,2006,2,1186,1.9776440240756663
30.0,2006,3,1068,-9.949409780775717
30.0,2007,0,1483,38.857677902621724
30.0,2007,1,1339,-9.710047201618341
30.0,2007,2,1463,9.260642270351008
30.0,2007,3,1225,-16.267942583732058
30.0,2008,0,1414,15.428571428571427
30.0,2008,1,1238,-12.446958981612447
30.0,2008,2,1072,-13.408723747980615
30.0,2008,3,1028,-4.104477611940299
30.0,2009,0,1344,30.739299610894943
30.0,2009,1,1362,1.3392857142857142
30.0,2009,2,1613,18.4287812041116
30.0,2009,3,1274,-21.016738995660262
30.0,2010,0,1146,-10.047095761381476
30.0,2010,1,1009,-11.954624781849912
30.0,2010,2,1160,14.965312190287413
30.0,2010,3,1286,10.86206896551724
30.0,2011,0,1328,3.265940902021773
30.0,2011,1,1114,-16.114457831325304
30.0,2011,2,1019,-8.5278276481149
30.0,2011,3,1119,9.813542688910697
30.0,2012,0,1233,10.187667560321715
30.0,2012,1,1166,-5.43390105433901
30.0,2012,2,1105,-5.23156089193825
30.0,2012,3,1014,-8.235294117647058
30.0,2013,0,1286,26.82445759368836
30.0,2013,1,1346,4.665629860031104
30.0,2013,2,1272,-5.49777117384844
30.0,2013,3,995,-21.77672955974843
30.0,2014,0,1104,10.954773869346733
30.0,2014,1,1074,-2.717391304347826
30.0,2014,2,974,-9.31098696461825
30.0,2014,3,1027,5.441478439425051
30.0,2015,0,982,-4.381694255111976
30.0,2015,1,1020,3.8696537678207736
30.0,2015,2,965,-5.392156862745098
30.0,2015,3,832,-13.78238341968912
30.0,2016,0,896,7.6923076923076925
30.0,2016,1,854,-4.6875
30.0,2016,2,810,-5.152224824355972
30.0,2016,3,774,-4.444444444444445
30.0,2017,0,532,-31.266149870801037
30.0,2017,1,534,0.37593984962406013
30.0,2017,2,513,-3.932584269662921
