Community_District,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
302.0,2018,2,1199,-12.353801169590643
302.0,2018,3,1147,-4.336947456213512
302.0,2019,0,1331,16.041848299912818
302.0,2019,1,1121,-15.777610818933132
302.0,2019,2,1078,-3.8358608385370205
302.0,2019,3,976,-9.461966604823747
302.0,2020,0,1010,3.483606557377049
302.0,2020,1,466,-53.86138613861387
302.0,2020,2,452,-3.004291845493562
302.0,2020,3,791,75.0
302.0,2021,0,703,-11.125158027812896
302.0,2021,1,649,-7.681365576102419
302.0,2021,2,703,8.320493066255779
302.0,2021,3,722,2.7027027027027026
302.0,2022,0,953,31.994459833795013
302.0,2022,1,1235,29.590766002098633
302.0,2022,2,1108,-10.283400809716598
302.0,2022,3,1121,1.1732851985559567
302.0,2023,0,1390,23.996431757359503
302.0,2023,1,1359,-2.2302158273381294
303.0,2006,0,2789,
303.0,2006,1,2670,-4.266762280387235
303.0,2006,2,2779,4.082397003745318
303.0,2006,3,2704,-2.6988125224901043
303.0,2007,0,3174,17.381656804733726
303.0,2007,1,3196,0.6931316950220542
303.0,2007,2,3633,13.67334167709637
303.0,2007,3,3037,-16.405174786677676
303.0,2008,0,3547,16.792887718142904
303.0,2008,1,2864,-19.255709049901327
303.0,2008,2,2980,4.050279329608938
303.0,2008,3,2898,-2.7516778523489935
303.0,2009,0,3563,22.946859903381643
303.0,2009,1,3726,4.574796519786696
303.0,2009,2,4064,9.07139023081052
303.0,2009,3,3575,-12.03248031496063
303.0,2010,0,3671,2.6853146853146854
303.0,2010,1,3873,5.5025878507218735
303.0,2010,2,3609,-6.816421378776143
303.0,2010,3,3212,-11.000277085065115
303.0,2011,0,3303,2.8331257783312576
303.0,2011,1,3708,12.26158038147139
303.0,2011,2,3434,-7.389428263214672
303.0,2011,3,2972,-13.453698311007573
303.0,2012,0,3452,16.1507402422611
303.0,2012,1,3503,1.477404403244496
303.0,2012,2,3543,1.1418783899514702
303.0,2012,3,2916,-17.696867061812025
303.0,2013,0,3273,12.242798353909464
303.0,2013,1,3497,6.843874121600978
303.0,2013,2,3481,-0.45753503002573637
303.0,2013,3,3003,-13.73168629704108
303.0,2014,0,2966,-1.2321012321012321
303.0,2014,1,3253,9.676331759946056
303.0,2014,2,3110,-4.39594220719336
303.0,2014,3,2240,-27.974276527331188
303.0,2015,0,2341,4.508928571428571
303.0,2015,1,2440,4.22896198205895
303.0,2015,2,2380,-2.459016393442623
303.0,2015,3,2105,-11.554621848739496
303.0,2016,0,2373,12.731591448931118
303.0,2016,1,1959,-17.44627054361568
303.0,2016,2,2038,4.0326697294538025
303.0,2016,3,1943,-4.661432777232581
303.0,2017,0,1851,-4.734945959855893
303.0,2017,1,1769,-4.430037817396002
303.0,2017,2,1864,5.370265686828716
303.0,2017,3,1633,-12.392703862660944
303.0,2018,0,1729,5.878750765462339
303.0,2018,1,1598,-7.5766338924233665
303.0,2018,2,1558,-2.5031289111389237
303.0,2018,3,1244,-20.154043645699616
303.0,2019,0,1377,10.691318327974276
303.0,2019,1,1409,2.3238925199709515
303.0,2019,2,1322,-6.1745919091554295
303.0,2019,3,1077,-18.532526475037823
303.0,2020,0,1182,9.749303621169917
303.0,2020,1,933,-21.065989847715734
303.0,2020,2,801,-14.14790996784566
303.0,2020,3,1080,34.831460674157306
303.0,2021,0,1037,-3.981481481481482
303.0,2021,1,884,-14.754098360655737
303.0,2021,2,1068,20.81447963800905
303.0,2021,3,1048,-1.8726591760299627
303.0,2022,0,1138,8.587786259541986
303.0,2022,1,1279,12.390158172231985
303.0,2022,2,1089,-14.855355746677091
303.0,2022,3,1065,-2.203856749311295
303.0,2023,0,1243,16.71361502347418
303.0,2023,1,1420,14.239742558326629
304.0,2006,0,1863,
304.0,2006,1,1916,2.844873859366613
304.0,2006,2,1715,-10.490605427974947
304.0,2006,3,1792,4.489795918367347
304.0,2007,0,2126,18.638392857142858
304.0,2007,1,2190,3.0103480714957667
304.0,2007,2,1975,-9.817351598173515
304.0,2007,3,1869,-5.367088607594937
304.0,2008,0,2123,13.590155163188872
304.0,2008,1,2280,7.395195478097033
304.0,2008,2,2202,-3.421052631578948
304.0,2008,3,1968,-10.626702997275205
304.0,2009,0,2177,10.619918699186993
304.0,2009,1,2241,2.939825447864033
304.0,2009,2,2209,-1.42793395805444
304.0,2009,3,1894,-14.259846084200998
304.0,2010,0,2210,16.68426610348469
304.0,2010,1,2224,0.6334841628959276
304.0,2010,2,1938,-12.859712230215829
304.0,2010,3,2244,15.789473684210526
304.0,2011,0,2698,20.23172905525847
304.0,2011,1,2537,-5.9673832468495185
304.0,2011,2,2244,-11.549073709105242
304.0,2011,3,2032,-9.44741532976827
304.0,2012,0,2396,17.913385826771652
304.0,2012,1,2442,1.9198664440734556
304.0,2012,2,2144,-12.203112203112203
304.0,2012,3,1625,-24.207089552238806
304.0,2013,0,2050,26.153846153846157
304.0,2013,1,1945,-5.121951219512195
304.0,2013,2,1769,-9.048843187660669
304.0,2013,3,1576,-10.910118711136235
304.0,2014,0,1722,9.263959390862944
304.0,2014,1,1723,0.05807200929152149
304.0,2014,2,1603,-6.964596633778293
304.0,2014,3,1268,-20.898315658140987
304.0,2015,0,1211,-4.495268138801261
304.0,2015,1,1356,11.973575557390587
304.0,2015,2,1319,-2.728613569321534
304.0,2015,3,1108,-15.99696739954511
304.0,2016,0,1224,10.469314079422382
304.0,2016,1,1119,-8.57843137254902
304.0,2016,2,998,-10.813226094727435
304.0,2016,3,968,-3.006012024048096
304.0,2017,0,1033,6.714876033057851
304.0,2017,1,1002,-3.0009680542110355
304.0,2017,2,967,-3.493013972055888
304.0,2017,3,942,-2.5853154084798344
304.0,2018,0,940,-0.21231422505307856
304.0,2018,1,846,-10.0
304.0,2018,2,814,-3.7825059101654848
304.0,2018,3,735,-9.705159705159705
304.0,2019,0,862,17.27891156462585
304.0,2019,1,771,-10.556844547563806
304.0,2019,2,719,-6.744487678339818
304.0,2019,3,629,-12.517385257301807
304.0,2020,0,679,7.94912559618442
304.0,2020,1,395,-41.82621502209131
304.0,2020,2,419,6.075949367088607
304.0,2020,3,491,17.18377088305489
304.0,2021,0,600,22.19959266802444
304.0,2021,1,471,-21.5
304.0,2021,2,609,29.29936305732484
304.0,2021,3,527,-13.464696223316913
304.0,2022,0,553,4.933586337760911
304.0,2022,1,610,10.30741410488246
304.0,2022,2,621,1.8032786885245904
304.0,2022,3,627,0.966183574879227
304.0,2023,0,719,14.673046251993622
304.0,2023,1,789,9.735744089012517
305.0,2006,0,2956,
305.0,2006,1,3152,6.630581867388363
305.0,2006,2,3031,-3.838832487309644
305.0,2006,3,3094,2.0785219399538106
305.0,2007,0,3193,3.1997414350355524
305.0,2007,1,3100,-2.912621359223301
305.0,2007,2,3547,14.419354838709678
305.0,2007,3,3310,-6.681702847476741
305.0,2008,0,3538,6.88821752265861
305.0,2008,1,3476,-1.7524024872809498
305.0,2008,2,3338,-3.9700805523590335
305.0,2008,3,3253,-2.5464349910125823
305.0,2009,0,3820,17.43006455579465
305.0,2009,1,3967,3.848167539267016
305.0,2009,2,3780,-4.713889589110159
305.0,2009,3,3570,-5.555555555555555
305.0,2010,0,3620,1.400560224089636
305.0,2010,1,4171,15.220994475138122
305.0,2010,2,3924,-5.921841285063534
305.0,2010,3,3530,-10.040774719673802
305.0,2011,0,3983,12.8328611898017
305.0,2011,1,4168,4.64474014561888
305.0,2011,2,4075,-2.231285988483685
305.0,2011,3,3380,-17.05521472392638
305.0,2012,0,4005,18.49112426035503
305.0,2012,1,3954,-1.2734082397003745
305.0,2012,2,4098,3.6418816388467374
305.0,2012,3,3102,-24.30453879941435
305.0,2013,0,3654,17.79497098646035
305.0,2013,1,3985,9.058565955117679
305.0,2013,2,3591,-9.887076537013801
305.0,2013,3,3336,-7.101086048454469
305.0,2014,0,3523,5.605515587529976
305.0,2014,1,3745,6.301447629860914
305.0,2014,2,3685,-1.602136181575434
305.0,2014,3,2835,-23.066485753052916
305.0,2015,0,2682,-5.396825396825397
305.0,2015,1,3227,20.320656226696496
305.0,2015,2,3295,2.107220328478463
305.0,2015,3,2637,-19.969650986342945
305.0,2016,0,2640,0.11376564277588168
305.0,2016,1,2736,3.6363636363636362
305.0,2016,2,2474,-9.576023391812866
305.0,2016,3,2326,-5.982215036378335
305.0,2017,0,2159,-7.179707652622527
305.0,2017,1,2125,-1.574803149606299
305.0,2017,2,1978,-6.91764705882353
305.0,2017,3,1897,-4.095045500505561
305.0,2018,0,1677,-11.597258829731153
305.0,2018,1,1849,10.256410256410255
305.0,2018,2,1758,-4.921579232017307
305.0,2018,3,1423,-19.055745164960182
305.0,2019,0,1523,7.027406886858749
305.0,2019,1,1553,1.969796454366382
305.0,2019,2,1622,4.443013522215067
305.0,2019,3,1348,-16.892725030826142
305.0,2020,0,1262,-6.379821958456973
305.0,2020,1,704,-44.21553090332805
305.0,2020,2,796,13.068181818181818
305.0,2020,3,1029,29.2713567839196
305.0,2021,0,1127,9.523809523809524
305.0,2021,1,906,-19.60958296362023
305.0,2021,2,1167,28.807947019867548
305.0,2021,3,1066,-8.654670094258783
305.0,2022,0,1269,19.04315196998124
305.0,2022,1,1480,16.627265563435774
305.0,2022,2,1350,-8.783783783783784
305.0,2022,3,1552,14.962962962962964
305.0,2023,0,1745,12.435567010309278
305.0,2023,1,1881,7.793696275071634
306.0,2006,0,1109,
306.0,2006,1,1127,1.6230838593327321
306.0,2006,2,1114,-1.1535048802129548
306.0,2006,3,994,-10.771992818671453
306.0,2007,0,1024,3.0181086519114686
306.0,2007,1,942,-8.0078125
306.0,2007,2,906,-3.821656050955414
306.0,2007,3,783,-13.57615894039735
306.0,2008,0,907,15.836526181353769
306.0,2008,1,899,-0.8820286659316428
306.0,2008,2,864,-3.8932146829810903
306.0,2008,3,819,-5.208333333333334
306.0,2009,0,966,17.94871794871795
306.0,2009,1,953,-1.3457556935817805
306.0,2009,2,777,-18.467995802728225
306.0,2009,3,743,-4.375804375804376
306.0,2010,0,892,20.053835800807537
306.0,2010,1,902,1.1210762331838564
306.0,2010,2,788,-12.638580931263856
306.0,2010,3,651,-17.385786802030456
306.0,2011,0,762,17.050691244239633
306.0,2011,1,945,24.015748031496063
306.0,2011,2,717,-24.126984126984127
306.0,2011,3,638,-11.01813110181311
306.0,2012,0,873,36.83385579937304
306.0,2012,1,917,5.040091638029782
306.0,2012,2,995,8.505997818974919
306.0,2012,3,689,-30.753768844221106
306.0,2013,0,791,14.804063860667634
306.0,2013,1,821,3.792667509481669
306.0,2013,2,758,-7.673568818514006
306.0,2013,3,750,-1.0554089709762533
306.0,2014,0,843,12.4
306.0,2014,1,822,-2.491103202846975
306.0,2014,2,817,-0.6082725060827251
306.0,2014,3,631,-22.766217870257037
306.0,2015,0,738,16.957210776545168
306.0,2015,1,798,8.130081300813007
306.0,2015,2,778,-2.506265664160401
306.0,2015,3,706,-9.254498714652955
306.0,2016,0,910,28.89518413597734
306.0,2016,1,896,-1.5384615384615385
306.0,2016,2,926,3.3482142857142856
306.0,2016,3,925,-0.10799136069114472
306.0,2017,0,982,6.162162162162162
306.0,2017,1,1035,5.39714867617108
306.0,2017,2,824,-20.38647342995169
306.0,2017,3,853,3.5194174757281553
306.0,2018,0,963,12.895662368112543
306.0,2018,1,804,-16.510903426791277
306.0,2018,2,722,-10.199004975124378
306.0,2018,3,699,-3.1855955678670362
306.0,2019,0,692,-1.0014306151645207
306.0,2019,1,638,-7.803468208092486
306.0,2019,2,607,-4.858934169278997
306.0,2019,3,469,-22.73476112026359
306.0,2020,0,469,0.0
306.0,2020,1,258,-44.989339019189764
306.0,2020,2,261,1.1627906976744187
306.0,2020,3,309,18.39080459770115
306.0,2021,0,396,28.155339805825243
306.0,2021,1,324,-18.181818181818183
306.0,2021,2,275,-15.123456790123457
306.0,2021,3,314,14.181818181818182
306.0,2022,0,318,1.2738853503184715
306.0,2022,1,394,23.89937106918239
306.0,2022,2,422,7.1065989847715745
306.0,2022,3,356,-15.639810426540285
306.0,2023,0,494,38.764044943820224
306.0,2023,1,519,5.060728744939271
307.0,2006,0,1195,
307.0,2006,1,1035,-13.389121338912133
307.0,2006,2,1031,-0.3864734299516908
307.0,2006,3,972,-5.722599418040737
307.0,2007,0,1236,27.160493827160494
307.0,2007,1,1059,-14.320388349514563
307.0,2007,2,1129,6.610009442870633
307.0,2007,3,1005,-10.983170947741364
307.0,2008,0,1185,17.91044776119403
307.0,2008,1,1074,-9.367088607594937
307.0,2008,2,913,-14.990689013035382
307.0,2008,3,919,0.6571741511500547
307.0,2009,0,1061,15.451577801958653
307.0,2009,1,1040,-1.9792648444863337
307.0,2009,2,848,-18.461538461538463
307.0,2009,3,880,3.7735849056603774
307.0,2010,0,1118,27.045454545454543
307.0,2010,1,947,-15.295169946332738
307.0,2010,2,980,3.4846884899683213
307.0,2010,3,984,0.40816326530612246
307.0,2011,0,1081,9.857723577235772
307.0,2011,1,909,-15.911193339500462
307.0,2011,2,868,-4.51045104510451
307.0,2011,3,802,-7.603686635944701
307.0,2012,0,974,21.44638403990025
307.0,2012,1,1051,7.905544147843943
307.0,2012,2,852,-18.934348239771644
307.0,2012,3,760,-10.7981220657277
307.0,2013,0,895,17.763157894736842
307.0,2013,1,1003,12.067039106145252
307.0,2013,2,884,-11.864406779661017
307.0,2013,3,815,-7.8054298642533935
307.0,2014,0,990,21.472392638036812
307.0,2014,1,1006,1.6161616161616161
307.0,2014,2,867,-13.817097415506957
307.0,2014,3,823,-5.074971164936563
307.0,2015,0,831,0.9720534629404617
307.0,2015,1,834,0.36101083032490977
307.0,2015,2,821,-1.5587529976019185
307.0,2015,3,743,-9.500609013398295
307.0,2016,0,805,8.344549125168237
307.0,2016,1,923,14.658385093167702
307.0,2016,2,746,-19.176598049837487
307.0,2016,3,913,22.386058981233244
307.0,2017,0,1020,11.71960569550931
307.0,2017,1,1001,-1.8627450980392157
307.0,2017,2,927,-7.392607392607392
307.0,2017,3,917,-1.0787486515641855
307.0,2018,0,1027,11.995637949836423
307.0,2018,1,799,-22.200584225900684
307.0,2018,2,761,-4.755944931163955
307.0,2018,3,747,-1.8396846254927726
307.0,2019,0,830,11.11111111111111
307.0,2019,1,863,3.975903614457831
307.0,2019,2,843,-2.317497103128621
307.0,2019,3,662,-21.47093712930012
307.0,2020,0,597,-9.818731117824774
307.0,2020,1,481,-19.430485762144052
307.0,2020,2,439,-8.731808731808732
307.0,2020,3,542,23.462414578587698
307.0,2021,0,553,2.029520295202952
307.0,2021,1,482,-12.839059674502712
307.0,2021,2,561,16.390041493775932
307.0,2021,3,492,-12.299465240641712
307.0,2022,0,634,28.86178861788618
307.0,2022,1,626,-1.2618296529968454
307.0,2022,2,582,-7.0287539936102235
307.0,2022,3,582,0.0
307.0,2023,0,656,12.714776632302405
307.0,2023,1,770,17.378048780487802
308.0,2006,0,1604,
308.0,2006,1,1707,6.4214463840399
308.0,2006,2,1641,-3.8664323374340945
308.0,2006,3,1519,-7.434491163924436
308.0,2007,0,1763,16.063199473337722
308.0,2007,1,1761,-0.11344299489506524
308.0,2007,2,1819,3.2935831913685405
308.0,2007,3,1620,-10.940076965365586
308.0,2008,0,2058,27.037037037037038
308.0,2008,1,1871,-9.086491739552963
308.0,2008,2,1552,-17.049706039551044
308.0,2008,3,1532,-1.2886597938144329
308.0,2009,0,1890,23.368146214099216
308.0,2009,1,1683,-10.952380952380953
308.0,2009,2,1793,6.535947712418301
308.0,2009,3,1667,-7.027328499721137
308.0,2010,0,1844,10.617876424715057
308.0,2010,1,1957,6.127982646420825
308.0,2010,2,1834,-6.2851303014818605
308.0,2010,3,1787,-2.5627044711014175
308.0,2011,0,1807,1.119194180190263
308.0,2011,1,1875,3.7631433314886555
308.0,2011,2,1942,3.5733333333333333
308.0,2011,3,1804,-7.106076210092688
308.0,2012,0,1947,7.926829268292683
308.0,2012,1,1674,-14.021571648690292
308.0,2012,2,1571,-6.152927120669056
308.0,2012,3,1344,-14.449395289624443
308.0,2013,0,1582,17.708333333333336
308.0,2013,1,1608,1.643489254108723
308.0,2013,2,1615,0.43532338308457713
308.0,2013,3,1678,3.900928792569659
308.0,2014,0,1589,-5.303933253873659
308.0,2014,1,1681,5.78980490874764
308.0,2014,2,1638,-2.558001189767995
308.0,2014,3,1160,-29.181929181929185
308.0,2015,0,1153,-0.603448275862069
308.0,2015,1,1120,-2.8620988725065044
308.0,2015,2,1252,11.785714285714285
308.0,2015,3,1120,-10.543130990415335
308.0,2016,0,1167,4.196428571428571
308.0,2016,1,1177,0.8568980291345331
308.0,2016,2,1079,-8.326253186066271
308.0,2016,3,1234,14.365152919369786
308.0,2017,0,1228,-0.48622366288492713
308.0,2017,1,1086,-11.563517915309445
308.0,2017,2,1133,4.327808471454881
308.0,2017,3,1143,0.8826125330979699
308.0,2018,0,1154,0.9623797025371827
308.0,2018,1,1033,-10.48526863084922
308.0,2018,2,926,-10.358180058083253
308.0,2018,3,870,-6.047516198704104
308.0,2019,0,854,-1.839080459770115
308.0,2019,1,856,0.234192037470726
308.0,2019,2,770,-10.046728971962617
308.0,2019,3,740,-3.896103896103896
308.0,2020,0,760,2.7027027027027026
308.0,2020,1,455,-40.131578947368425
308.0,2020,2,474,4.175824175824175
308.0,2020,3,528,11.39240506329114
308.0,2021,0,514,-2.6515151515151514
308.0,2021,1,473,-7.976653696498054
308.0,2021,2,640,35.30655391120507
308.0,2021,3,546,-14.6875
308.0,2022,0,606,10.989010989010989
308.0,2022,1,694,14.521452145214523
308.0,2022,2,599,-13.688760806916425
308.0,2022,3,673,12.353923205342237
308.0,2023,0,794,17.97919762258544
308.0,2023,1,763,-3.9042821158690177
309.0,2006,0,1135,
309.0,2006,1,1113,-1.9383259911894273
309.0,2006,2,1247,12.039532794249777
309.0,2006,3,1156,-7.297514033680834
309.0,2007,0,1434,24.048442906574394
309.0,2007,1,1441,0.4881450488145049
309.0,2007,2,1191,-17.34906315058987
309.0,2007,3,1198,0.5877413937867338
309.0,2008,0,1286,7.345575959933222
309.0,2008,1,1141,-11.275272161741835
309.0,2008,2,1134,-0.6134969325153374
309.0,2008,3,1114,-1.763668430335097
309.0,2009,0,1218,9.33572710951526
309.0,2009,1,1202,-1.3136288998357963
309.0,2009,2,1356,12.81198003327787
309.0,2009,3,1188,-12.389380530973451
309.0,2010,0,1340,12.794612794612794
309.0,2010,1,1467,9.477611940298507
309.0,2010,2,1378,-6.0668029993183366
309.0,2010,3,1256,-8.853410740203193
309.0,2011,0,1418,12.898089171974522
309.0,2011,1,1376,-2.9619181946403383
309.0,2011,2,1184,-13.953488372093023
309.0,2011,3,1195,0.9290540540540541
309.0,2012,0,1326,10.96234309623431
309.0,2012,1,1141,-13.951734539969834
309.0,2012,2,1196,4.820333041191937
309.0,2012,3,894,-25.25083612040134
309.0,2013,0,1069,19.57494407158837
309.0,2013,1,1313,22.825070159027128
309.0,2013,2,1216,-7.387661843107388
309.0,2013,3,1104,-9.210526315789473
309.0,2014,0,1148,3.985507246376811
309.0,2014,1,1207,5.139372822299651
309.0,2014,2,1421,17.72990886495443
309.0,2014,3,983,-30.823363828289935
309.0,2015,0,1052,7.019328585961343
309.0,2015,1,1103,4.847908745247148
309.0,2015,2,1173,6.346328195829557
309.0,2015,3,1093,-6.820119352088662
309.0,2016,0,1137,4.025617566331198
309.0,2016,1,947,-16.710642040457344
309.0,2016,2,930,-1.7951425554382259
309.0,2016,3,997,7.204301075268817
309.0,2017,0,961,-3.6108324974924777
309.0,2017,1,942,-1.9771071800208115
309.0,2017,2,833,-11.571125265392782
309.0,2017,3,828,-0.6002400960384154
309.0,2018,0,821,-0.8454106280193237
309.0,2018,1,677,-17.53958587088916
309.0,2018,2,800,18.168389955686852
309.0,2018,3,675,-15.625
309.0,2019,0,681,0.8888888888888888
309.0,2019,1,662,-2.7900146842878124
309.0,2019,2,594,-10.27190332326284
309.0,2019,3,530,-10.774410774410773
309.0,2020,0,476,-10.18867924528302
309.0,2020,1,305,-35.924369747899156
309.0,2020,2,281,-7.868852459016394
309.0,2020,3,371,32.028469750889684
309.0,2021,0,457,23.180592991913745
309.0,2021,1,446,-2.4070021881838075
309.0,2021,2,416,-6.726457399103139
309.0,2021,3,472,13.461538461538462
309.0,2022,0,522,10.59322033898305
309.0,2022,1,516,-1.1494252873563218
309.0,2022,2,539,4.457364341085271
309.0,2022,3,503,-6.679035250463822
309.0,2023,0,571,13.518886679920477
309.0,2023,1,618,8.231173380035026
310.0,2006,0,498,
310.0,2006,1,504,1.2048192771084338
310.0,2006,2,519,2.976190476190476
310.0,2006,3,492,-5.202312138728324
310.0,2007,0,601,22.15447154471545
310.0,2007,1,628,4.492512479201332
310.0,2007,2,534,-14.968152866242038
310.0,2007,3,545,2.0599250936329585
310.0,2008,0,513,-5.871559633027523
310.0,2008,1,588,14.619883040935672
310.0,2008,2,586,-0.3401360544217687
310.0,2008,3,563,-3.9249146757679183
310.0,2009,0,668,18.650088809946713
310.0,2009,1,655,-1.9461077844311379
310.0,2009,2,587,-10.381679389312977
310.0,2009,3,571,-2.72572402044293
310.0,2010,0,662,15.936952714535902
310.0,2010,1,645,-2.56797583081571
310.0,2010,2,551,-14.573643410852712
310.0,2010,3,686,24.500907441016334
310.0,2011,0,725,5.685131195335277
310.0,2011,1,580,-20.0
310.0,2011,2,545,-6.0344827586206895
310.0,2011,3,516,-5.321100917431193
310.0,2012,0,598,15.891472868217054
310.0,2012,1,514,-14.046822742474916
310.0,2012,2,531,3.3073929961089497
310.0,2012,3,474,-10.734463276836157
310.0,2013,0,596,25.738396624472575
310.0,2013,1,635,6.543624161073826
310.0,2013,2,542,-14.645669291338583
310.0,2013,3,543,0.18450184501845018
310.0,2014,0,631,16.206261510128915
310.0,2014,1,639,1.2678288431061806
310.0,2014,2,564,-11.737089201877934
310.0,2014,3,515,-8.687943262411348
310.0,2015,0,566,9.902912621359224
310.0,2015,1,562,-0.7067137809187279
310.0,2015,2,524,-6.761565836298933
310.0,2015,3,497,-5.152671755725191
310.0,2016,0,637,28.169014084507044
310.0,2016,1,607,-4.709576138147567
310.0,2016,2,642,5.766062602965404
310.0,2016,3,754,17.445482866043612
310.0,2017,0,743,-1.4588859416445623
310.0,2017,1,772,3.9030955585464335
310.0,2017,2,773,0.1295336787564767
310.0,2017,3,605,-21.733505821474775
310.0,2018,0,758,25.28925619834711
310.0,2018,1,635,-16.226912928759894
310.0,2018,2,574,-9.606299212598426
310.0,2018,3,540,-5.923344947735192
310.0,2019,0,621,15.0
310.0,2019,1,528,-14.975845410628018
310.0,2019,2,489,-7.386363636363637
310.0,2019,3,425,-13.0879345603272
310.0,2020,0,444,4.470588235294118
310.0,2020,1,260,-41.44144144144144
310.0,2020,2,256,-1.5384615384615385
310.0,2020,3,419,63.671875
310.0,2021,0,469,11.933174224343675
310.0,2021,1,307,-34.54157782515991
310.0,2021,2,337,9.77198697068404
310.0,2021,3,343,1.7804154302670623
310.0,2022,0,398,16.034985422740526
310.0,2022,1,409,2.763819095477387
310.0,2022,2,354,-13.447432762836186
310.0,2022,3,368,3.954802259887006
310.0,2023,0,560,52.17391304347826
310.0,2023,1,523,-6.607142857142858
311.0,2006,0,731,
311.0,2006,1,581,-20.51983584131327
311.0,2006,2,634,9.122203098106713
311.0,2006,3,652,2.8391167192429023
311.0,2007,0,814,24.846625766871167
311.0,2007,1,630,-22.604422604422606
311.0,2007,2,683,8.412698412698413
311.0,2007,3,692,1.3177159590043925
311.0,2008,0,769,11.127167630057803
311.0,2008,1,686,-10.793237971391417
311.0,2008,2,758,10.495626822157435
311.0,2008,3,696,-8.179419525065963
311.0,2009,0,782,12.35632183908046
311.0,2009,1,774,-1.0230179028132993
311.0,2009,2,615,-20.54263565891473
311.0,2009,3,653,6.178861788617886
311.0,2010,0,624,-4.44104134762634
311.0,2010,1,695,11.378205128205128
311.0,2010,2,601,-13.525179856115107
311.0,2010,3,560,-6.821963394342761
311.0,2011,0,707,26.25
311.0,2011,1,695,-1.6973125884016973
311.0,2011,2,530,-23.741007194244602
311.0,2011,3,534,0.7547169811320755
311.0,2012,0,671,25.65543071161049
311.0,2012,1,654,-2.533532041728763
311.0,2012,2,638,-2.4464831804281344
311.0,2012,3,481,-24.608150470219435
311.0,2013,0,594,23.492723492723496
311.0,2013,1,630,6.0606060606060606
311.0,2013,2,572,-9.206349206349207
311.0,2013,3,595,4.020979020979021
311.0,2014,0,701,17.81512605042017
311.0,2014,1,777,10.841654778887303
311.0,2014,2,715,-7.979407979407979
311.0,2014,3,761,6.433566433566433
311.0,2015,0,621,-18.396846254927727
311.0,2015,1,741,19.32367149758454
311.0,2015,2,700,-5.53306342780027
311.0,2015,3,719,2.7142857142857144
311.0,2016,0,657,-8.6230876216968
311.0,2016,1,677,3.0441400304414
311.0,2016,2,618,-8.714918759231907
311.0,2016,3,599,-3.074433656957929
311.0,2017,0,550,-8.180300500834726
311.0,2017,1,612,11.272727272727273
311.0,2017,2,589,-3.758169934640523
311.0,2017,3,650,10.35653650254669
311.0,2018,0,423,-34.92307692307692
311.0,2018,1,397,-6.1465721040189125
311.0,2018,2,459,15.617128463476071
311.0,2018,3,372,-18.954248366013072
311.0,2019,0,501,34.67741935483871
311.0,2019,1,462,-7.784431137724551
311.0,2019,2,397,-14.06926406926407
311.0,2019,3,429,8.060453400503778
311.0,2020,0,315,-26.573426573426573
311.0,2020,1,240,-23.809523809523807
311.0,2020,2,276,15.0
311.0,2020,3,317,14.855072463768115
311.0,2021,0,390,23.02839116719243
311.0,2021,1,320,-17.94871794871795
311.0,2021,2,356,11.25
311.0,2021,3,422,18.53932584269663
311.0,2022,0,456,8.056872037914692
311.0,2022,1,458,0.43859649122807015
311.0,2022,2,414,-9.606986899563319
311.0,2022,3,400,-3.3816425120772946
311.0,2023,0,461,15.25
311.0,2023,1,554,20.17353579175705
312.0,2006,0,476,
312.0,2006,1,569,19.537815126050422
312.0,2006,2,510,-10.369068541300527
312.0,2006,3,421,-17.45098039215686
312.0,2007,0,492,16.864608076009503
312.0,2007,1,549,11.585365853658537
312.0,2007,2,492,-10.382513661202186
312.0,2007,3,439,-10.772357723577237
312.0,2008,0,481,9.567198177676538
312.0,2008,1,443,-7.900207900207901
312.0,2008,2,433,-2.2573363431151243
312.0,2008,3,424,-2.0785219399538106
312.0,2009,0,438,3.30188679245283
312.0,2009,1,446,1.82648401826484
312.0,2009,2,376,-15.695067264573993
312.0,2009,3,464,23.404255319148938
312.0,2010,0,444,-4.310344827586207
312.0,2010,1,564,27.027027027027028
312.0,2010,2,403,-28.54609929078014
312.0,2010,3,371,-7.94044665012407
312.0,2011,0,419,12.93800539083558
312.0,2011,1,429,2.386634844868735
312.0,2011,2,406,-5.361305361305361
312.0,2011,3,364,-10.344827586206897
312.0,2012,0,388,6.593406593406594
312.0,2012,1,504,29.896907216494846
312.0,2012,2,425,-15.674603174603174
312.0,2012,3,349,-17.88235294117647
312.0,2013,0,454,30.08595988538682
312.0,2013,1,503,10.79295154185022
312.0,2013,2,446,-11.332007952286283
312.0,2013,3,420,-5.829596412556054
312.0,2014,0,445,5.952380952380952
312.0,2014,1,518,16.40449438202247
312.0,2014,2,488,-5.7915057915057915
312.0,2014,3,434,-11.065573770491802
312.0,2015,0,428,-1.3824884792626728
312.0,2015,1,509,18.925233644859812
312.0,2015,2,520,2.161100196463654
312.0,2015,3,499,-4.038461538461538
312.0,2016,0,512,2.6052104208416833
312.0,2016,1,468,-8.59375
312.0,2016,2,486,3.8461538461538463
312.0,2016,3,437,-10.08230452674897
312.0,2017,0,429,-1.8306636155606408
312.0,2017,1,359,-16.317016317016318
312.0,2017,2,365,1.6713091922005572
312.0,2017,3,325,-10.95890410958904
312.0,2018,0,343,5.538461538461538
